index,Formula,Phase,Elem1,Elem2,Elem3,Elem4,Elem5,Elem6,Elem7,Elem8,CantElemen,Compo1,Compo2,Compo3,Compo4,Compo5,Compo6,Compo7,Compo8
816.0,Al16B10Co74,CRA,Al,B,Co,0,0,0,0,0,3,16,10,74,0,0,0,0,0
838.0,Al18Ni2Zr80,RMG,Al,Ni,Zr,0,0,0,0,0,3,18,2,80,0,0,0,0,0
856.0,Al20B26Ni54,RMG,Al,B,Ni,0,0,0,0,0,3,20,26,54,0,0,0,0,0
870.0,Al20Cu15Zr65,RMG,Al,Cu,Zr,0,0,0,0,0,3,20,15,65,0,0,0,0,0
871.0,Al20Cu20La60,RMG,Al,Cu,La,0,0,0,0,0,3,20,20,60,0,0,0,0,0
904.0,Al20Ni20Zr60,RMG,Al,Ni,Zr,0,0,0,0,0,3,20,20,60,0,0,0,0,0
911.0,Al20Ni35Zr45,RMG,Al,Ni,Zr,0,0,0,0,0,3,20,35,45,0,0,0,0,0
918.0,Al20Ni70Zr10,CRA,Al,Ni,Zr,0,0,0,0,0,3,20,70,10,0,0,0,0,0
928.0,Al24B22Ni54,CRA,Al,B,Ni,0,0,0,0,0,3,24,22,54,0,0,0,0,0
966.0,Al25Ni20Sm55,RMG,Al,Ni,Sm,0,0,0,0,0,3,25,20,55,0,0,0,0,0
971.0,Al25Ni27Zr48,RMG,Al,Ni,Zr,0,0,0,0,0,3,25,27,48,0,0,0,0,0
977.0,Al25Ni5Zr70,RMG,Al,Ni,Zr,0,0,0,0,0,3,25,5,70,0,0,0,0,0
995.0,Al2Cu92Nd6,CRA,Al,Cu,Nd,0,0,0,0,0,3,2,92,6,0,0,0,0,0
1017.0,Al30Cu60La10,CRA,Al,Cu,La,0,0,0,0,0,3,30,60,10,0,0,0,0,0
1030.0,Al30La65Ni5,RMG,Al,La,Ni,0,0,0,0,0,3,30,65,5,0,0,0,0,0
1046.0,Al31Ni50Ti19,CRA,Al,Ni,Ti,0,0,0,0,0,3,31,50,19,0,0,0,0,0
1053.0,Al33Ni38Zr29,RMG,Al,Ni,Zr,0,0,0,0,0,3,33,38,29,0,0,0,0,0
1073.0,Al38Cr10Ge52,RMG,Al,Cr,Ge,0,0,0,0,0,3,38,10,52,0,0,0,0,0
1091.0,Al40La30Ni30,RMG,Al,La,Ni,0,0,0,0,0,3,40,30,30,0,0,0,0,0
1108.0,Al42Ge48Mn10,RMG,Al,Ge,Mn,0,0,0,0,0,3,42,48,10,0,0,0,0,0
1110.0,Al42Mg44Pd14,CRA,Al,Mg,Pd,0,0,0,0,0,3,42,44,14,0,0,0,0,0
1118.0,Al45Cu40Ti15,CRA,Al,Cu,Ti,0,0,0,0,0,3,45,40,15,0,0,0,0,0
1120.0,Al45Ge40V15,CRA,Al,Ge,V,0,0,0,0,0,3,45,40,15,0,0,0,0,0
1164.0,Al50Ge30V20,CRA,Al,Ge,V,0,0,0,0,0,3,50,30,20,0,0,0,0,0
1165.0,Al50Ge35V15,CRA,Al,Ge,V,0,0,0,0,0,3,50,35,15,0,0,0,0,0
1167.0,Al50Ge40V10,CRA,Al,Ge,V,0,0,0,0,0,3,50,40,10,0,0,0,0,0
1176.0,Al50Mg40Zn10,CRA,Al,Mg,Zn,0,0,0,0,0,3,50,40,10,0,0,0,0,0
1216.0,Al55Mn15Si30,RMG,Al,Mn,Si,0,0,0,0,0,3,55,15,30,0,0,0,0,0
1275.0,Al5Ni85Zr10,RMG,Al,Ni,Zr,0,0,0,0,0,3,5,85,10,0,0,0,0,0
1281.0,Al60Cr10Ge30,RMG,Al,Cr,Ge,0,0,0,0,0,3,60,10,30,0,0,0,0,0
1285.0,Al60Cr20Si20,CRA,Al,Cr,Si,0,0,0,0,0,3,60,20,20,0,0,0,0,0
1324.0,Al64Ge26Ni10,RMG,Al,Ge,Ni,0,0,0,0,0,3,64,26,10,0,0,0,0,0
1376.0,Al68Cr15Si17,CRA,Al,Cr,Si,0,0,0,0,0,3,68,15,17,0,0,0,0,0
1390.0,Al6Cu84Nd10,RMG,Al,Cu,Nd,0,0,0,0,0,3,6,84,10,0,0,0,0,0
1421.0,Al70Ge25V5,CRA,Al,Ge,V,0,0,0,0,0,3,70,25,5,0,0,0,0,0
1422.0,Al70La15Ni15,CRA,Al,La,Ni,0,0,0,0,0,3,70,15,15,0,0,0,0,0
1437.0,Al70Ni15Sm15,RMG,Al,Ni,Sm,0,0,0,0,0,3,70,15,15,0,0,0,0,0
1438.0,Al70Ni15Y15,RMG,Al,Ni,Y,0,0,0,0,0,3,70,15,15,0,0,0,0,0
1444.0,Al70Ni22Zr8,RMG,Al,Ni,Zr,0,0,0,0,0,3,70,22,8,0,0,0,0,0
1453.0,Al72La2Ni26,RMG,Al,La,Ni,0,0,0,0,0,3,72,2,26,0,0,0,0,0
1461.0,Al74Nd10Ni16,RMG,Al,Nd,Ni,0,0,0,0,0,3,74,10,16,0,0,0,0,0
1464.0,Al75Ce10Cu15,RMG,Al,Ce,Cu,0,0,0,0,0,3,75,10,15,0,0,0,0,0
1476.0,Al75Cr10Si15,CRA,Al,Cr,Si,0,0,0,0,0,3,75,10,15,0,0,0,0,0
1526.0,Al79Ni16Zr5,RMG,Al,Ni,Zr,0,0,0,0,0,3,79,16,5,0,0,0,0,0
1573.0,Al80Ni15Y5,RMG,Al,Ni,Y,0,0,0,0,0,3,80,15,5,0,0,0,0,0
1589.0,Al82Nd4Ni14,RMG,Al,Nd,Ni,0,0,0,0,0,3,82,4,14,0,0,0,0,0
1636.0,Al84Nd6Ni10,RMG,Al,Nd,Ni,0,0,0,0,0,3,84,6,10,0,0,0,0,0
1649.0,Al85Ca10Zn5,RMG,Al,Ca,Zn,0,0,0,0,0,3,85,10,5,0,0,0,0,0
1658.0,Al85Ce10V5,CRA,Al,Ce,V,0,0,0,0,0,3,85,10,5,0,0,0,0,0
1686.0,Al85La7.5Nb7.5,RMG,Al,La,Nb,0,0,0,0,0,3,85,7.5,7.5,0,0,0,0,0
1695.0,Al85Nd7Ni8,RMG,Al,Nd,Ni,0,0,0,0,0,3,85,7,8,0,0,0,0,0
1697.0,Al85Ni10Sm5,RMG,Al,Ni,Sm,0,0,0,0,0,3,85,10,5,0,0,0,0,0
1698.0,Al85Ni10Y5,RMG,Al,Ni,Y,0,0,0,0,0,3,85,10,5,0,0,0,0,0
1733.0,Al86La2Ni12,RMG,Al,La,Ni,0,0,0,0,0,3,86,2,12,0,0,0,0,0
1749.0,Al87.5Ca2.5Ni10,CRA,Al,Ca,Ni,0,0,0,0,0,3,87.5,2.5,10,0,0,0,0,0
1786.0,Al87Ni6Sm7,RMG,Al,Ni,Sm,0,0,0,0,0,3,87,6,7,0,0,0,0,0
1806.0,Al88Co11Ni1,CRA,Al,Co,Ni,0,0,0,0,0,3,88,11,1,0,0,0,0,0
1824.0,Al88Fe10Si2,CRA,Al,Fe,Si,0,0,0,0,0,3,88,10,2,0,0,0,0,0
1828.0,Al88Fe4Ni8,CRA,Al,Fe,Ni,0,0,0,0,0,3,88,4,8,0,0,0,0,0
1837.0,Al88Mn2Ni10,RMG,Al,Mn,Ni,0,0,0,0,0,3,88,2,10,0,0,0,0,0
1853.0,Al89Ce6Mn5,CRA,Al,Ce,Mn,0,0,0,0,0,3,89,6,5,0,0,0,0,0
1855.0,Al89Ce8Cr3,CRA,Al,Ce,Cr,0,0,0,0,0,3,89,8,3,0,0,0,0,0
1881.0,Al8B22Co70,RMG,Al,B,Co,0,0,0,0,0,3,8,22,70,0,0,0,0,0
1895.0,Al8Cu82Nd10,CRA,Al,Cu,Nd,0,0,0,0,0,3,8,82,10,0,0,0,0,0
1949.0,Al90Nd4Ni6,RMG,Al,Nd,Ni,0,0,0,0,0,3,90,4,6,0,0,0,0,0
1959.0,Al91Fe1Ni8,CRA,Al,Fe,Ni,0,0,0,0,0,3,91,1,8,0,0,0,0,0
1974.0,Al92Co6Fe2,CRA,Al,Co,Fe,0,0,0,0,0,3,92,6,2,0,0,0,0,0
1986.0,Al92Nd6Ni2,CRA,Al,Nd,Ni,0,0,0,0,0,3,92,6,2,0,0,0,0,0
1999.0,Al94Co4Mn2,CRA,Al,Co,Mn,0,0,0,0,0,3,94,4,2,0,0,0,0,0
2007.0,Al95.8Ni0.7Ti3.5,CRA,Al,Ni,Ti,0,0,0,0,0,3,95.8,0.7,3.5,0,0,0,0,0
2016.0,Al9La27Ni64,RMG,Al,La,Ni,0,0,0,0,0,3,9,27,64,0,0,0,0,0
2100.0,B10Cr26Fe64,RMG,B,Cr,Fe,0,0,0,0,0,3,10,26,64,0,0,0,0,0
2132.0,B10Fe80Mn10,CRA,B,Fe,Mn,0,0,0,0,0,3,10,80,10,0,0,0,0,0
2164.0,B10Mo85Si5,CRA,B,Mo,Si,0,0,0,0,0,3,10,85,5,0,0,0,0,0
2165.0,B10Ni20Ti70,RMG,B,Ni,Ti,0,0,0,0,0,3,10,20,70,0,0,0,0,0
2180.0,B11Co53.4Mn35.6,RMG,B,Co,Mn,0,0,0,0,0,3,11,53.4,35.6,0,0,0,0,0
2181.0,B11Co71.2Mn17.8,RMG,B,Co,Mn,0,0,0,0,0,3,11,71.2,17.8,0,0,0,0,0
2187.0,B11Fe82Ti7,RMG,B,Fe,Ti,0,0,0,0,0,3,11,82,7,0,0,0,0,0
2208.0,B12C3Fe85,RMG,B,C,Fe,0,0,0,0,0,3,12,3,85,0,0,0,0,0
2213.0,B12C8Co80,CRA,B,C,Co,0,0,0,0,0,3,12,8,80,0,0,0,0,0
2219.0,B12Co44Mn44,RMG,B,Co,Mn,0,0,0,0,0,3,12,44,44,0,0,0,0,0
2229.0,B12Co68Mn20,RMG,B,Co,Mn,0,0,0,0,0,3,12,68,20,0,0,0,0,0
2252.0,B12Cu5Fe83,CRA,B,Cu,Fe,0,0,0,0,0,3,12,5,83,0,0,0,0,0
2308.0,B12Ni81.5P6.5,RMG,B,Ni,P,0,0,0,0,0,3,12,81.5,6.5,0,0,0,0,0
2316.0,B13Co71Zr16,RMG,B,Co,Zr,0,0,0,0,0,3,13,71,16,0,0,0,0,0
2338.0,B14C20Ni66,CRA,B,C,Ni,0,0,0,0,0,3,14,20,66,0,0,0,0,0
2344.0,B14Co80Si6,RMG,B,Co,Si,0,0,0,0,0,3,14,80,6,0,0,0,0,0
2372.0,B14Fe76Mo10,RMG,B,Fe,Mo,0,0,0,0,0,3,14,76,10,0,0,0,0,0
2385.0,B14Fe81Mo5,RMG,B,Fe,Mo,0,0,0,0,0,3,14,81,5,0,0,0,0,0
2424.0,B15Fe72.5Si12.5,RMG,B,Fe,Si,0,0,0,0,0,3,15,72.5,12.5,0,0,0,0,0
2484.0,B16Co65.5Mn18.5,RMG,B,Co,Mn,0,0,0,0,0,3,16,65.5,18.5,0,0,0,0,0
2486.0,B16Co67.2Mn16.8,RMG,B,Co,Mn,0,0,0,0,0,3,16,67.2,16.8,0,0,0,0,0
2579.0,B17Co16.5Fe66.5,RMG,B,Co,Fe,0,0,0,0,0,3,17,16.5,66.5,0,0,0,0,0
2604.0,B17Fe33Ni50,RMG,B,Fe,Ni,0,0,0,0,0,3,17,33,50,0,0,0,0,0
2611.0,B17Fe63Ni20,RMG,B,Fe,Ni,0,0,0,0,0,3,17,63,20,0,0,0,0,0
2635.0,B17Fe82Si1,RMG,B,Fe,Si,0,0,0,0,0,3,17,82,1,0,0,0,0,0
2655.0,B17Ni73Zr10,RMG,B,Ni,Zr,0,0,0,0,0,3,17,73,10,0,0,0,0,0
2687.0,B18Cu20Fe62,CRA,B,Cu,Fe,0,0,0,0,0,3,18,20,62,0,0,0,0,0
2700.0,B18Fe79P3,CRA,B,Fe,P,0,0,0,0,0,3,18,79,3,0,0,0,0,0
2711.0,B19Fe20.5Ni60.5,RMG,B,Fe,Ni,0,0,0,0,0,3,19,20.5,60.5,0,0,0,0,0
2751.0,B20C16Ni64,RMG,B,C,Ni,0,0,0,0,0,3,20,16,64,0,0,0,0,0
2777.0,B20Co50Fe30,RMG,B,Co,Fe,0,0,0,0,0,3,20,50,30,0,0,0,0,0
2801.0,B20Co72Ti8,RMG,B,Co,Ti,0,0,0,0,0,3,20,72,8,0,0,0,0,0
2808.0,B20Cr15Fe65,RMG,B,Cr,Fe,0,0,0,0,0,3,20,15,65,0,0,0,0,0
2809.0,B20Cr1Fe79,RMG,B,Cr,Fe,0,0,0,0,0,3,20,1,79,0,0,0,0,0
2820.0,B20Cr5Fe75,RMG,B,Cr,Fe,0,0,0,0,0,3,20,5,75,0,0,0,0,0
2877.0,B20Fe78V2,RMG,B,Fe,V,0,0,0,0,0,3,20,78,2,0,0,0,0,0
2879.0,B20Fe79W1,RMG,B,Fe,W,0,0,0,0,0,3,20,79,1,0,0,0,0,0
2883.0,B20Mo67.5Si12.5,RMG,B,Mo,Si,0,0,0,0,0,3,20,67.5,12.5,0,0,0,0,0
2903.0,B22.5Co60Si17.5,CRA,B,Co,Si,0,0,0,0,0,3,22.5,60,17.5,0,0,0,0,0
2916.0,B22Co66Ti12,RMG,B,Co,Ti,0,0,0,0,0,3,22,66,12,0,0,0,0,0
2937.0,B24C16Co60,RMG,B,C,Co,0,0,0,0,0,3,24,16,60,0,0,0,0,0
2957.0,B24Co52Mn24,RMG,B,Co,Mn,0,0,0,0,0,3,24,52,24,0,0,0,0,0
2983.0,B25Co67.5Mn7.5,RMG,B,Co,Mn,0,0,0,0,0,3,25,67.5,7.5,0,0,0,0,0
3024.0,B28Co25Mn47,RMG,B,Co,Mn,0,0,0,0,0,3,28,25,47,0,0,0,0,0
3033.0,B28Co45.5Mn26.5,RMG,B,Co,Mn,0,0,0,0,0,3,28,45.5,26.5,0,0,0,0,0
3060.0,B2Fe73Ni25,CRA,B,Fe,Ni,0,0,0,0,0,3,2,73,25,0,0,0,0,0
3091.0,B32C8Co60,RMG,B,C,Co,0,0,0,0,0,3,32,8,60,0,0,0,0,0
3098.0,B32Co54.5Mn13.5,RMG,B,Co,Mn,0,0,0,0,0,3,32,54.5,13.5,0,0,0,0,0
3122.0,B3Fe85Zr12,RMG,B,Fe,Zr,0,0,0,0,0,3,3,85,12,0,0,0,0,0
3141.0,B46C12Ni42,RMG,B,C,Ni,0,0,0,0,0,3,46,12,42,0,0,0,0,0
3189.0,B50C8Ni42,CRA,B,C,Ni,0,0,0,0,0,3,50,8,42,0,0,0,0,0
3193.0,B58C4Ni38,CRA,B,C,Ni,0,0,0,0,0,3,58,4,38,0,0,0,0,0
3228.0,B5Ni80P15,RMG,B,Ni,P,0,0,0,0,0,3,5,80,15,0,0,0,0,0
3236.0,B6Cr16Fe78,CRA,B,Cr,Fe,0,0,0,0,0,3,6,16,78,0,0,0,0,0
3310.0,B7Fe80P13,RMG,B,Fe,P,0,0,0,0,0,3,7,80,13,0,0,0,0,0
3332.0,B8Cr24Fe68,CRA,B,Cr,Fe,0,0,0,0,0,3,8,24,68,0,0,0,0,0
3343.0,B8Fe67Ni25,CRA,B,Fe,Ni,0,0,0,0,0,3,8,67,25,0,0,0,0,0
3344.0,B8Fe72Mo20,CRA,B,Fe,Mo,0,0,0,0,0,3,8,72,20,0,0,0,0,0
3355.0,B8Fe80Mo12,CRA,B,Fe,Mo,0,0,0,0,0,3,8,80,12,0,0,0,0,0
3435.0,Be25Nb15Zr60,CRA,Be,Nb,Zr,0,0,0,0,0,3,25,15,60,0,0,0,0,0
3443.0,Be32.5Nb2.5Zr65,RMG,Be,Nb,Zr,0,0,0,0,0,3,32.5,2.5,65,0,0,0,0,0
3464.0,C10Co80W10,CRA,C,Co,W,0,0,0,0,0,3,10,80,10,0,0,0,0,0
3467.0,C10Co87.5W2.5,CRA,C,Co,W,0,0,0,0,0,3,10,87.5,2.5,0,0,0,0,0
3469.0,C10Fe65Si25,RMG,C,Fe,Si,0,0,0,0,0,3,10,65,25,0,0,0,0,0
3496.0,C12.5Co80W7.5,CRA,C,Co,W,0,0,0,0,0,3,12.5,80,7.5,0,0,0,0,0
3527.0,C14Cr40Fe46,CRA,C,Cr,Fe,0,0,0,0,0,3,14,40,46,0,0,0,0,0
3555.0,C15Ni80Si5,CRA,C,Ni,Si,0,0,0,0,0,3,15,80,5,0,0,0,0,0
3567.0,C16Co68Mo16,RMG,C,Co,Mo,0,0,0,0,0,3,16,68,16,0,0,0,0,0
3569.0,C16Co70W14,RMG,C,Co,W,0,0,0,0,0,3,16,70,14,0,0,0,0,0
3593.0,C18Co46Mo36,RMG,C,Co,Mo,0,0,0,0,0,3,18,46,36,0,0,0,0,0
3595.0,C18Co50Mo32,RMG,C,Co,Mo,0,0,0,0,0,3,18,50,32,0,0,0,0,0
3623.0,C18Fe66W16,CRA,C,Fe,W,0,0,0,0,0,3,18,66,16,0,0,0,0,0
3660.0,C20Co75W5,CRA,C,Co,W,0,0,0,0,0,3,20,75,5,0,0,0,0,0
3695.0,C3Si12Zr85,CRA,C,Si,Zr,0,0,0,0,0,3,3,12,85,0,0,0,0,0
3705.0,C5Fe75P20,RMG,C,Fe,P,0,0,0,0,0,3,5,75,20,0,0,0,0,0
3717.0,C6.5Fe78.5P15,RMG,C,Fe,P,0,0,0,0,0,3,6.5,78.5,15,0,0,0,0,0
3718.0,C6.5Fe80.5P13,RMG,C,Fe,P,0,0,0,0,0,3,6.5,80.5,13,0,0,0,0,0
3738.0,C8Fe75Mo17,RMG,C,Fe,Mo,0,0,0,0,0,3,8,75,17,0,0,0,0,0
3748.0,Ca1Cu37.5La61.5,RMG,Ca,Cu,La,0,0,0,0,0,3,1,37.5,61.5,0,0,0,0,0
3750.0,Ca2Cu28La70,RMG,Ca,Cu,La,0,0,0,0,0,3,2,28,70,0,0,0,0,0
3752.0,Ca30Mg25Cu45,BMG,Ca,Mg,Cu,0,0,0,0,0,3,30,25,45,0,0,0,0,0
3778.0,Ca57Mg19Cu24,BMG,Ca,Mg,Cu,0,0,0,0,0,3,57,19,24,0,0,0,0,0
3797.0,Ca60Mg20Zn20,BMG,Ca,Mg,Zn,0,0,0,0,0,3,60,20,20,0,0,0,0,0
3824.0,Ca8.5Cu35La56.5,RMG,Ca,Cu,La,0,0,0,0,0,3,8.5,35,56.5,0,0,0,0,0
3828.0,Ce10Cu15Mg75,RMG,Ce,Cu,Mg,0,0,0,0,0,3,10,15,75,0,0,0,0,0
3833.0,Ce10Mg70Ni20,RMG,Ce,Mg,Ni,0,0,0,0,0,3,10,70,20,0,0,0,0,0
3854.0,Ce30Mg40Ni30,CRA,Ce,Mg,Ni,0,0,0,0,0,3,30,40,30,0,0,0,0,0
3900.0,Co2Ni76P22,CRA,Co,Ni,P,0,0,0,0,0,3,2,76,22,0,0,0,0,0
3966.0,Co74.5Cr8Zr17.5,RMG,Co,Cr,Zr,0,0,0,0,0,3,74.5,8,17.5,0,0,0,0,0
3972.0,Co74W12Zr14,RMG,Co,W,Zr,0,0,0,0,0,3,74,12,14,0,0,0,0,0
3978.0,Co75Cr15Zr10,RMG,Co,Cr,Zr,0,0,0,0,0,3,75,15,10,0,0,0,0,0
4012.0,Co80Fe10Zr10,RMG,Co,Fe,Zr,0,0,0,0,0,3,80,10,10,0,0,0,0,0
4035.0,Co83Mo12Zr5,RMG,Co,Mo,Zr,0,0,0,0,0,3,83,12,5,0,0,0,0,0
4056.0,Co88.5W6Zr5.5,RMG,Co,W,Zr,0,0,0,0,0,3,88.5,6,5.5,0,0,0,0,0
4093.0,Cr20Ni61P19,RMG,Cr,Ni,P,0,0,0,0,0,3,20,61,19,0,0,0,0,0
4102.0,Cr2Fe78P20,RMG,Cr,Fe,P,0,0,0,0,0,3,2,78,20,0,0,0,0,0
4129.0,Cr6Fe84Zr10,RMG,Cr,Fe,Zr,0,0,0,0,0,3,6,84,10,0,0,0,0,0
4142.0,Cu10Hf20Ni70,RMG,Cu,Hf,Ni,0,0,0,0,0,3,10,20,70,0,0,0,0,0
4151.0,Cu10La40Mg50,CRA,Cu,La,Mg,0,0,0,0,0,3,10,40,50,0,0,0,0,0
4170.0,Cu10Ni30Zr60,RMG,Cu,Ni,Zr,0,0,0,0,0,3,10,30,60,0,0,0,0,0
4199.0,Cu14Ni68P18,CRA,Cu,Ni,P,0,0,0,0,0,3,14,68,18,0,0,0,0,0
4256.0,Cu20Mg60Nd20,RMG,Cu,Mg,Nd,0,0,0,0,0,3,20,60,20,0,0,0,0,0
4260.0,Cu20Mg70Y10,RMG,Cu,Mg,Y,0,0,0,0,0,3,20,70,10,0,0,0,0,0
4268.0,Cu20Ni30Ti50,RMG,Cu,Ni,Ti,0,0,0,0,0,3,20,30,50,0,0,0,0,0
4279.0,Cu25Hf50Ni25,RMG,Cu,Hf,Ni,0,0,0,0,0,3,25,50,25,0,0,0,0,0
4339.0,Cu30Mg60Y10,RMG,Cu,Mg,Y,0,0,0,0,0,3,30,60,10,0,0,0,0,0
4353.0,Cu30Ni50Zr20,CRA,Cu,Ni,Zr,0,0,0,0,0,3,30,50,20,0,0,0,0,0
4360.0,Cu33.3Mg33.3Ca33.3,BMG,Cu,Mg,Ca,0,0,0,0,0,3,33.3,33.3,33.3,0,0,0,0,0
4365.0,Cu33Ni0.2Zr66.8,RMG,Cu,Ni,Zr,0,0,0,0,0,3,33,0.2,66.8,0,0,0,0,0
4373.0,Cu35Mg45Nd20,RMG,Cu,Mg,Nd,0,0,0,0,0,3,35,45,20,0,0,0,0,0
4375.0,Cu35Mg55Nd10,RMG,Cu,Mg,Nd,0,0,0,0,0,3,35,55,10,0,0,0,0,0
4378.0,Cu35Ni35Ti30,CRA,Cu,Ni,Ti,0,0,0,0,0,3,35,35,30,0,0,0,0,0
4399.0,Cu37Mg48Y15,RMG,Cu,Mg,Y,0,0,0,0,0,3,37,48,15,0,0,0,0,0
4400.0,Cu38.2Hf28.8Nb33,RMG,Cu,Hf,Nb,0,0,0,0,0,3,38.2,28.8,33,0,0,0,0,0
4403.0,Cu39.9Hf30.1Nb30,RMG,Cu,Hf,Nb,0,0,0,0,0,3,39.9,30.1,30,0,0,0,0,0
4404.0,Cu39.9Nb30Ti30.1,RMG,Cu,Nb,Ti,0,0,0,0,0,3,39.9,30,30.1,0,0,0,0,0
4409.0,Cu3Ni81P16,CRA,Cu,Ni,P,0,0,0,0,0,3,3,81,16,0,0,0,0,0
4453.0,Cu42.7Nb25Ti32.3,RMG,Cu,Nb,Ti,0,0,0,0,0,3,42.7,25,32.3,0,0,0,0,0
4525.0,Cu52.5Zr40Ga7.5,BMG,Cu,Zr,Ga,0,0,0,0,0,3,52.5,40,7.5,0,0,0,0,0
4546.0,Cu56P2Zr42,RMG,Cu,P,Zr,0,0,0,0,0,3,56,2,42,0,0,0,0,0
4561.0,Cu57Nb1Zr42,RMG,Cu,Nb,Zr,0,0,0,0,0,3,57,1,42,0,0,0,0,0
4567.0,Cu57Nb5Zr38,RMG,Cu,Nb,Zr,0,0,0,0,0,3,57,5,38,0,0,0,0,0
4599.0,Cu60Ti25Zr15,RMG,Cu,Ti,Zr,0,0,0,0,0,3,60,25,15,0,0,0,0,0
