index,Formula,Phase,Elem1,Elem2,Elem3,Elem4,Elem5,Elem6,Elem7,Elem8,CantElemen,Compo1,Compo2,Compo3,Compo4,Compo5,Compo6,Compo7,Compo8
738.0,Al12B10Co78,CRA,Al,B,Co,0,0,0,0,0,3,12,10,78,0,0,0,0,0
809.0,Al15Ni35Zr50,RMG,Al,Ni,Zr,0,0,0,0,0,3,15,35,50,0,0,0,0,0
830.0,Al16B30Co54,RMG,Al,B,Co,0,0,0,0,0,3,16,30,54,0,0,0,0,0
851.0,Al20B18Ni62,RMG,Al,B,Ni,0,0,0,0,0,3,20,18,62,0,0,0,0,0
863.0,Al20B38Co42,RMG,Al,B,Co,0,0,0,0,0,3,20,38,42,0,0,0,0,0
866.0,Al20Ca60Ga20,RMG,Al,Ca,Ga,0,0,0,0,0,3,20,60,20,0,0,0,0,0
884.0,Al20Cu70Ti10,CRA,Al,Cu,Ti,0,0,0,0,0,3,20,70,10,0,0,0,0,0
896.0,Al20La75Ni5,RMG,Al,La,Ni,0,0,0,0,0,3,20,75,5,0,0,0,0,0
954.0,Al25La40Ni35,RMG,Al,La,Ni,0,0,0,0,0,3,25,40,35,0,0,0,0,0
955.0,Al25La45Ni30,RMG,Al,La,Ni,0,0,0,0,0,3,25,45,30,0,0,0,0,0
981.0,Al26Ni8Zr66,RMG,Al,Ni,Zr,0,0,0,0,0,3,26,8,66,0,0,0,0,0
990.0,Al2Ce6Cu92,CRA,Al,Ce,Cu,0,0,0,0,0,3,2,6,92,0,0,0,0,0
998.0,Al2La42Ni56,RMG,Al,La,Ni,0,0,0,0,0,3,2,42,56,0,0,0,0,0
1055.0,Al34Ni20Zr46,RMG,Al,Ni,Zr,0,0,0,0,0,3,34,20,46,0,0,0,0,0
1068.0,Al35La60Ni5,RMG,Al,La,Ni,0,0,0,0,0,3,35,60,5,0,0,0,0,0
1069.0,Al35Ni26Zr39,RMG,Al,Ni,Zr,0,0,0,0,0,3,35,26,39,0,0,0,0,0
1103.0,Al40Ni40Zr20,CRA,Al,Ni,Zr,0,0,0,0,0,3,40,40,20,0,0,0,0,0
1113.0,Al45Cr15Si40,CRA,Al,Cr,Si,0,0,0,0,0,3,45,15,40,0,0,0,0,0
1117.0,Al45Cu35Ti20,CRA,Al,Cu,Ti,0,0,0,0,0,3,45,35,20,0,0,0,0,0
1146.0,Al4Cu88Nd8,CRA,Al,Cu,Nd,0,0,0,0,0,3,4,88,8,0,0,0,0,0
1152.0,Al50Cu10La40,CRA,Al,Cu,La,0,0,0,0,0,3,50,10,40,0,0,0,0,0
1154.0,Al50Cu20La30,CRA,Al,Cu,La,0,0,0,0,0,3,50,20,30,0,0,0,0,0
1224.0,Al57Cr23Si20,CRA,Al,Cr,Si,0,0,0,0,0,3,57,23,20,0,0,0,0,0
1230.0,Al57Ni26Zr17,RMG,Al,Ni,Zr,0,0,0,0,0,3,57,26,17,0,0,0,0,0
1236.0,Al58La14Ni28,RMG,Al,La,Ni,0,0,0,0,0,3,58,14,28,0,0,0,0,0
1278.0,Al60Ce20Ni20,CRA,Al,Ce,Ni,0,0,0,0,0,3,60,20,20,0,0,0,0,0
1300.0,Al60Ge30Ni10,RMG,Al,Ge,Ni,0,0,0,0,0,3,60,30,10,0,0,0,0,0
1306.0,Al60Mn20Si20,CRA,Al,Mn,Si,0,0,0,0,0,3,60,20,20,0,0,0,0,0
1311.0,Al61Ce10Ni29,RMG,Al,Ce,Ni,0,0,0,0,0,3,61,10,29,0,0,0,0,0
1338.0,Al65Cu20Gd15,RMG,Al,Cu,Gd,0,0,0,0,0,3,65,20,15,0,0,0,0,0
1343.0,Al65Gd15Ni20,RMG,Al,Gd,Ni,0,0,0,0,0,3,65,15,20,0,0,0,0,0
1348.0,Al65La15Ni20,RMG,Al,La,Ni,0,0,0,0,0,3,65,15,20,0,0,0,0,0
1359.0,Al65Ni15Sm20,RMG,Al,Ni,Sm,0,0,0,0,0,3,65,15,20,0,0,0,0,0
1360.0,Al65Ni15Y20,CRA,Al,Ni,Y,0,0,0,0,0,3,65,15,20,0,0,0,0,0
1361.0,Al65Ni16Si19,RMG,Al,Ni,Si,0,0,0,0,0,3,65,16,19,0,0,0,0,0
1368.0,Al66Ni10Si24,RMG,Al,Ni,Si,0,0,0,0,0,3,66,10,24,0,0,0,0,0
1375.0,Al68Cr10Si22,RMG,Al,Cr,Si,0,0,0,0,0,3,68,10,22,0,0,0,0,0
1394.0,Al6La32Ni62,RMG,Al,La,Ni,0,0,0,0,0,3,6,32,62,0,0,0,0,0
1412.0,Al70Cr5Si25,CRA,Al,Cr,Si,0,0,0,0,0,3,70,5,25,0,0,0,0,0
1443.0,Al70Ni20Zr10,RMG,Al,Ni,Zr,0,0,0,0,0,3,70,20,10,0,0,0,0,0
1459.0,Al74La2Ni24,RMG,Al,La,Ni,0,0,0,0,0,3,74,2,24,0,0,0,0,0
1467.0,Al75Ce15Co10,CRA,Al,Ce,Co,0,0,0,0,0,3,75,15,10,0,0,0,0,0
1473.0,Al75Ce5Cu20,CRA,Al,Ce,Cu,0,0,0,0,0,3,75,5,20,0,0,0,0,0
1478.0,Al75Cr20Si5,CRA,Al,Cr,Si,0,0,0,0,0,3,75,20,5,0,0,0,0,0
1480.0,Al75Cu10V15,CRA,Al,Cu,V,0,0,0,0,0,3,75,10,15,0,0,0,0,0
1486.0,Al75Gd5Ni20,CRA,Al,Gd,Ni,0,0,0,0,0,3,75,5,20,0,0,0,0,0
1503.0,Al75Ni20Y5,CRA,Al,Ni,Y,0,0,0,0,0,3,75,20,5,0,0,0,0,0
1516.0,Al78Co10Ge12,RMG,Al,Co,Ge,0,0,0,0,0,3,78,10,12,0,0,0,0,0
1517.0,Al78Fe10Ge12,RMG,Al,Fe,Ge,0,0,0,0,0,3,78,10,12,0,0,0,0,0
1520.0,Al78Ni10Sm12,RMG,Al,Ni,Sm,0,0,0,0,0,3,78,10,12,0,0,0,0,0
1544.0,Al80Ce5Ni15,RMG,Al,Ce,Ni,0,0,0,0,0,3,80,5,15,0,0,0,0,0
1557.0,Al80La2Ni18,RMG,Al,La,Ni,0,0,0,0,0,3,80,2,18,0,0,0,0,0
1572.0,Al80Ni15Sm5,RMG,Al,Ni,Sm,0,0,0,0,0,3,80,15,5,0,0,0,0,0
1575.0,Al80Ni5Sm15,RMG,Al,Ni,Sm,0,0,0,0,0,3,80,5,15,0,0,0,0,0
1619.0,Al84Co14Mn2,CRA,Al,Co,Mn,0,0,0,0,0,3,84,14,2,0,0,0,0,0
1635.0,Al84Nd4Ni12,RMG,Al,Nd,Ni,0,0,0,0,0,3,84,4,12,0,0,0,0,0
1663.0,Al85Ce5Mn10,CRA,Al,Ce,Mn,0,0,0,0,0,3,85,5,10,0,0,0,0,0
1666.0,Al85Co1Ni14,CRA,Al,Co,Ni,0,0,0,0,0,3,85,1,14,0,0,0,0,0
1673.0,Al85Fe2Ni13,CRA,Al,Fe,Ni,0,0,0,0,0,3,85,2,13,0,0,0,0,0
1674.0,Al85Fe3Ni12,CRA,Al,Fe,Ni,0,0,0,0,0,3,85,3,12,0,0,0,0,0
1696.0,Al85Nd9Ni6,RMG,Al,Nd,Ni,0,0,0,0,0,3,85,9,6,0,0,0,0,0
1706.0,Al86.7Fe1Ni12.3,RMG,Al,Fe,Ni,0,0,0,0,0,3,86.7,1,12.3,0,0,0,0,0
1754.0,Al87.5Fe3.5Ni9,RMG,Al,Fe,Ni,0,0,0,0,0,3,87.5,3.5,9,0,0,0,0,0
1766.0,Al87Co11Fe2,RMG,Al,Co,Fe,0,0,0,0,0,3,87,11,2,0,0,0,0,0
1769.0,Al87Co4Ni9,CRA,Al,Co,Ni,0,0,0,0,0,3,87,4,9,0,0,0,0,0
1814.0,Al88Co6Fe6,CRA,Al,Co,Fe,0,0,0,0,0,3,88,6,6,0,0,0,0,0
1839.0,Al88Mn6Ni6,CRA,Al,Mn,Ni,0,0,0,0,0,3,88,6,6,0,0,0,0,0
1866.0,Al89Fe5Ni6,CRA,Al,Fe,Ni,0,0,0,0,0,3,89,5,6,0,0,0,0,0
1887.0,Al8B30Ni62,RMG,Al,B,Ni,0,0,0,0,0,3,8,30,62,0,0,0,0,0
1925.0,Al90Co6Mn4,CRA,Al,Co,Mn,0,0,0,0,0,3,90,6,4,0,0,0,0,0
1951.0,Al90Nd6Ni4,RMG,Al,Nd,Ni,0,0,0,0,0,3,90,6,4,0,0,0,0,0
1953.0,Al90Ni5Sm5,RMG,Al,Ni,Sm,0,0,0,0,0,3,90,5,5,0,0,0,0,0
1975.0,Al92Co6Mn2,CRA,Al,Co,Mn,0,0,0,0,0,3,92,6,2,0,0,0,0,0
1998.0,Al94Co4Fe2,CRA,Al,Co,Fe,0,0,0,0,0,3,94,4,2,0,0,0,0,0
2095.0,B10Cr15Fe75,CRA,B,Cr,Fe,0,0,0,0,0,3,10,15,75,0,0,0,0,0
2121.0,B10Fe75Nb15,RMG,B,Fe,Nb,0,0,0,0,0,3,10,75,15,0,0,0,0,0
2126.0,B10Fe77.5Si12.5,RMG,B,Fe,Si,0,0,0,0,0,3,10,77.5,12.5,0,0,0,0,0
2140.0,B10Fe82Mo8,RMG,B,Fe,Mo,0,0,0,0,0,3,10,82,8,0,0,0,0,0
2145.0,B10Fe83Si7,CRA,B,Fe,Si,0,0,0,0,0,3,10,83,7,0,0,0,0,0
2147.0,B10Fe83Ti7,RMG,B,Fe,Ti,0,0,0,0,0,3,10,83,7,0,0,0,0,0
2172.0,B10Ni80Si10,RMG,B,Ni,Si,0,0,0,0,0,3,10,80,10,0,0,0,0,0
2183.0,B11Cr27Fe62,RMG,B,Cr,Fe,0,0,0,0,0,3,11,27,62,0,0,0,0,0
2214.0,B12C9Fe79,RMG,B,C,Fe,0,0,0,0,0,3,12,9,79,0,0,0,0,0
2216.0,B12Co24Mn64,RMG,B,Co,Mn,0,0,0,0,0,3,12,24,64,0,0,0,0,0
2223.0,B12Co52.8Mn35.2,RMG,B,Co,Mn,0,0,0,0,0,3,12,52.8,35.2,0,0,0,0,0
2233.0,B12Co70.5Mn17.5,RMG,B,Co,Mn,0,0,0,0,0,3,12,70.5,17.5,0,0,0,0,0
2251.0,B12Cu3Fe85,CRA,B,Cu,Fe,0,0,0,0,0,3,12,3,85,0,0,0,0,0
2265.0,B12Fe75Si13,RMG,B,Fe,Si,0,0,0,0,0,3,12,75,13,0,0,0,0,0
2273.0,B12Fe78Zr10,RMG,B,Fe,Zr,0,0,0,0,0,3,12,78,10,0,0,0,0,0
2281.0,B12Fe81Mo7,RMG,B,Fe,Mo,0,0,0,0,0,3,12,81,7,0,0,0,0,0
2293.0,B12Fe83P5,RMG,B,Fe,P,0,0,0,0,0,3,12,83,5,0,0,0,0,0
2339.0,B14C2Ni84,CRA,B,C,Ni,0,0,0,0,0,3,14,2,84,0,0,0,0,0
2354.0,B14Cu0.5Fe85.5,RMG,B,Cu,Fe,0,0,0,0,0,3,14,0.5,85.5,0,0,0,0,0
2373.0,B14Fe76Ni10,RMG,B,Fe,Ni,0,0,0,0,0,3,14,76,10,0,0,0,0,0
2452.0,B16.5Fe61.5Ni22,RMG,B,Fe,Ni,0,0,0,0,0,3,16.5,61.5,22,0,0,0,0,0
2492.0,B16Co75Mn9,RMG,B,Co,Mn,0,0,0,0,0,3,16,75,9,0,0,0,0,0
2510.0,B16Fe42Ni42,RMG,B,Fe,Ni,0,0,0,0,0,3,16,42,42,0,0,0,0,0
2518.0,B16Fe69Ni15,RMG,B,Fe,Ni,0,0,0,0,0,3,16,69,15,0,0,0,0,0
2554.0,B17.5Co75Si7.5,RMG,B,Co,Si,0,0,0,0,0,3,17.5,75,7.5,0,0,0,0,0
2568.0,B17.5Fe78.375Nd4.125,RMG,B,Fe,Nd,0,0,0,0,0,3,17.5,78.375,4.125,0,0,0,0,0
2654.0,B17Ni73Ta10,RMG,B,Ni,Ta,0,0,0,0,0,3,17,73,10,0,0,0,0,0
2661.0,B17Ni81.5P1.5,RMG,B,Ni,P,0,0,0,0,0,3,17,81.5,1.5,0,0,0,0,0
2665.0,B18.5Fe61.5Nd20,RMG,B,Fe,Nd,0,0,0,0,0,3,18.5,61.5,20,0,0,0,0,0
2688.0,B18Cu5Fe77,CRA,B,Cu,Fe,0,0,0,0,0,3,18,5,77,0,0,0,0,0
2765.0,B20Co35Cr45,RMG,B,Co,Cr,0,0,0,0,0,3,20,35,45,0,0,0,0,0
2791.0,B20Co65Si15,RMG,B,Co,Si,0,0,0,0,0,3,20,65,15,0,0,0,0,0
2793.0,B20Co68Ti12,RMG,B,Co,Ti,0,0,0,0,0,3,20,68,12,0,0,0,0,0
2794.0,B20Co70Cr10,RMG,B,Co,Cr,0,0,0,0,0,3,20,70,10,0,0,0,0,0
2856.0,B20Fe73Mo7,RMG,B,Fe,Mo,0,0,0,0,0,3,20,73,7,0,0,0,0,0
2891.0,B20Ni75Si5,RMG,B,Ni,Si,0,0,0,0,0,3,20,75,5,0,0,0,0,0
2926.0,B22Fe75Zr3,RMG,B,Fe,Zr,0,0,0,0,0,3,22,75,3,0,0,0,0,0
2994.0,B25Fe65Ni10,RMG,B,Fe,Ni,0,0,0,0,0,3,25,65,10,0,0,0,0,0
3012.0,B28.5Fe53.5Ni18,RMG,B,Fe,Ni,0,0,0,0,0,3,28.5,53.5,18,0,0,0,0,0
3014.0,B28C12Co60,RMG,B,C,Co,0,0,0,0,0,3,28,12,60,0,0,0,0,0
3020.0,B28C4Ni68,RMG,B,C,Ni,0,0,0,0,0,3,28,4,68,0,0,0,0,0
3026.0,B28Co32Mn40,RMG,B,Co,Mn,0,0,0,0,0,3,28,32,40,0,0,0,0,0
3032.0,B28Co43Mn29,RMG,B,Co,Mn,0,0,0,0,0,3,28,43,29,0,0,0,0,0
3035.0,B28Co47Mn25,RMG,B,Co,Mn,0,0,0,0,0,3,28,47,25,0,0,0,0,0
3067.0,B2Fe86Mo12,CRA,B,Fe,Mo,0,0,0,0,0,3,2,86,12,0,0,0,0,0
3082.0,B30Fe35Ni35,RMG,B,Fe,Ni,0,0,0,0,0,3,30,35,35,0,0,0,0,0
3097.0,B32Co54.4Mn13.6,RMG,B,Co,Mn,0,0,0,0,0,3,32,54.4,13.6,0,0,0,0,0
3125.0,B4.8Fe82.2Nd13,RMG,B,Fe,Nd,0,0,0,0,0,3,4.8,82.2,13,0,0,0,0,0
3173.0,B4Fe89Hf7,RMG,B,Fe,Hf,0,0,0,0,0,3,4,89,7,0,0,0,0,0
3212.0,B5Cu70Zr25,RMG,B,Cu,Zr,0,0,0,0,0,3,5,70,25,0,0,0,0,0
3237.0,B6Cr18Fe76,CRA,B,Cr,Fe,0,0,0,0,0,3,6,18,76,0,0,0,0,0
3287.0,B6Ni76Si18,CRA,B,Ni,Si,0,0,0,0,0,3,6,76,18,0,0,0,0,0
3311.0,B7Fe81P12,RMG,B,Fe,P,0,0,0,0,0,3,7,81,12,0,0,0,0,0
3323.0,B8C9Fe83,RMG,B,C,Fe,0,0,0,0,0,3,8,9,83,0,0,0,0,0
3326.0,B8Cr14Fe78,CRA,B,Cr,Fe,0,0,0,0,0,3,8,14,78,0,0,0,0,0
3339.0,B8Cu3Fe89,CRA,B,Cu,Fe,0,0,0,0,0,3,8,3,89,0,0,0,0,0
3357.0,B8Fe80P12,RMG,B,Fe,P,0,0,0,0,0,3,8,80,12,0,0,0,0,0
3362.0,B8Fe82Ni10,CRA,B,Fe,Ni,0,0,0,0,0,3,8,82,10,0,0,0,0,0
3367.0,B8Fe85Hf7,RMG,B,Fe,Hf,0,0,0,0,0,3,8,85,7,0,0,0,0,0
3388.0,B9Fe6Mo85,RMG,B,Fe,Mo,0,0,0,0,0,3,9,6,85,0,0,0,0,0
3393.0,B9Fe79P12,RMG,B,Fe,P,0,0,0,0,0,3,9,79,12,0,0,0,0,0
3400.0,B9Fe83Si8,CRA,B,Fe,Si,0,0,0,0,0,3,9,83,8,0,0,0,0,0
3425.0,Be10Si15Ti75,CRA,Be,Si,Ti,0,0,0,0,0,3,10,15,75,0,0,0,0,0
3438.0,Be25Si5Ti70,RMG,Be,Si,Ti,0,0,0,0,0,3,25,5,70,0,0,0,0,0
3458.0,Be43Hf5Zr52,RMG,Be,Hf,Zr,0,0,0,0,0,3,43,5,52,0,0,0,0,0
3460.0,C10Co67.5Si22.5,RMG,C,Co,Si,0,0,0,0,0,3,10,67.5,22.5,0,0,0,0,0
3463.0,C10Co75W15,CRA,C,Co,W,0,0,0,0,0,3,10,75,15,0,0,0,0,0
3510.0,C12Mo16Ni72,CRA,C,Mo,Ni,0,0,0,0,0,3,12,16,72,0,0,0,0,0
3521.0,C14Co70W16,RMG,C,Co,W,0,0,0,0,0,3,14,70,16,0,0,0,0,0
3542.0,C15Co77.5W7.5,CRA,C,Co,W,0,0,0,0,0,3,15,77.5,7.5,0,0,0,0,0
3547.0,C15Fe70Si15,RMG,C,Fe,Si,0,0,0,0,0,3,15,70,15,0,0,0,0,0
3558.0,C16Co48Cr36,CRA,C,Co,Cr,0,0,0,0,0,3,16,48,36,0,0,0,0,0
3571.0,C16Co72W12,RMG,C,Co,W,0,0,0,0,0,3,16,72,12,0,0,0,0,0
3596.0,C18Co52Cr30,RMG,C,Co,Cr,0,0,0,0,0,3,18,52,30,0,0,0,0,0
3603.0,C18Co62W20,CRA,C,Co,W,0,0,0,0,0,3,18,62,20,0,0,0,0,0
3606.0,C18Co68W14,CRA,C,Co,W,0,0,0,0,0,3,18,68,14,0,0,0,0,0
3634.0,C18Mo28Ni54,CRA,C,Mo,Ni,0,0,0,0,0,3,18,28,54,0,0,0,0,0
3714.0,C5Ni85Si10,CRA,C,Ni,Si,0,0,0,0,0,3,5,85,10,0,0,0,0,0
3816.0,Ca7.5Mg87.5Zn5,CRA,Ca,Mg,Zn,0,0,0,0,0,3,7.5,87.5,5,0,0,0,0,0
3847.0,Ce20Cu25Mg55,CRA,Ce,Cu,Mg,0,0,0,0,0,3,20,25,55,0,0,0,0,0
3848.0,Ce20Cu5Mg75,CRA,Ce,Cu,Mg,0,0,0,0,0,3,20,5,75,0,0,0,0,0
3853.0,Ce25Cu25Mg50,CRA,Ce,Cu,Mg,0,0,0,0,0,3,25,25,50,0,0,0,0,0
3864.0,Ce5Mg85Ni10,RMG,Ce,Mg,Ni,0,0,0,0,0,3,5,85,10,0,0,0,0,0
3892.0,Co20Ni26.4Zr53.6,RMG,Co,Ni,Zr,0,0,0,0,0,3,20,26.4,53.6,0,0,0,0,0
3895.0,Co24Hf67Si9,RMG,Co,Hf,Si,0,0,0,0,0,3,24,67,9,0,0,0,0,0
3923.0,Co4Fe86Zr10,RMG,Co,Fe,Zr,0,0,0,0,0,3,4,86,10,0,0,0,0,0
3941.0,Co66Cr18Zr16,RMG,Co,Cr,Zr,0,0,0,0,0,3,66,18,16,0,0,0,0,0
3946.0,Co67Mo18Zr15,RMG,Co,Mo,Zr,0,0,0,0,0,3,67,18,15,0,0,0,0,0
3964.0,Co72Mo12Zr16,RMG,Co,Mo,Zr,0,0,0,0,0,3,72,12,16,0,0,0,0,0
3980.0,Co75V18Zr7,RMG,Co,V,Zr,0,0,0,0,0,3,75,18,7,0,0,0,0,0
3997.0,Co79.2V10.6Zr10.2,RMG,Co,V,Zr,0,0,0,0,0,3,79.2,10.6,10.2,0,0,0,0,0
4027.0,Co82.4Mo8.6Zr9,RMG,Co,Mo,Zr,0,0,0,0,0,3,82.4,8.6,9,0,0,0,0,0
4154.0,Cu10Mg65Y25,RMG,Cu,Mg,Y,0,0,0,0,0,3,10,65,25,0,0,0,0,0
4159.0,Cu10Mg80Nd10,RMG,Cu,Mg,Nd,0,0,0,0,0,3,10,80,10,0,0,0,0,0
4162.0,Cu10Mg85Y5,RMG,Cu,Mg,Y,0,0,0,0,0,3,10,85,5,0,0,0,0,0
4176.0,Cu10Ni60Zr30,RMG,Cu,Ni,Zr,0,0,0,0,0,3,10,60,30,0,0,0,0,0
4185.0,Cu11Pd69.5Si19.5,RMG,Cu,Pd,Si,0,0,0,0,0,3,11,69.5,19.5,0,0,0,0,0
4208.0,Cu15Mg65Nd20,RMG,Cu,Mg,Nd,0,0,0,0,0,3,15,65,20,0,0,0,0,0
4211.0,Cu15Mg75Nd10,RMG,Cu,Mg,Nd,0,0,0,0,0,3,15,75,10,0,0,0,0,0
4267.0,Cu20Ni26.4Zr53.6,RMG,Cu,Ni,Zr,0,0,0,0,0,3,20,26.4,53.6,0,0,0,0,0
4282.0,Cu25La25Mg50,CRA,Cu,La,Mg,0,0,0,0,0,3,25,25,50,0,0,0,0,0
4313.0,Cu3.5Pd80Si16.5,RMG,Cu,Pd,Si,0,0,0,0,0,3,3.5,80,16.5,0,0,0,0,0
4330.0,Cu30La5Mg65,RMG,Cu,La,Mg,0,0,0,0,0,3,30,5,65,0,0,0,0,0
4348.0,Cu30Ni30Ti40,RMG,Cu,Ni,Ti,0,0,0,0,0,3,30,30,40,0,0,0,0,0
4478.0,Cu47Zr47Al6,BMG,Cu,Zr,Al,0,0,0,0,0,3,47,47,6,0,0,0,0,0
4488.0,Cu4Ni78P18,RMG,Cu,Ni,P,0,0,0,0,0,3,4,78,18,0,0,0,0,0
4533.0,Cu54.5Mg27.3Ca18.2,BMG,Cu,Mg,Ca,0,0,0,0,0,3,54.5,27.3,18.2,0,0,0,0,0
4540.0,Cu55Ti25Zr20,RMG,Cu,Ti,Zr,0,0,0,0,0,3,55,25,20,0,0,0,0,0
4553.0,Cu57Hf33Nb10,RMG,Cu,Hf,Nb,0,0,0,0,0,3,57,33,10,0,0,0,0,0
4556.0,Cu57Nb10Ti33,RMG,Cu,Nb,Ti,0,0,0,0,0,3,57,10,33,0,0,0,0,0
4569.0,Cu59Fe1Zr40,RMG,Cu,Fe,Zr,0,0,0,0,0,3,59,1,40,0,0,0,0,0
4572.0,Cu5Mg80Nd15,CRA,Cu,Mg,Nd,0,0,0,0,0,3,5,80,15,0,0,0,0,0
4577.0,Cu5Ni10Ti85,CRA,Cu,Ni,Ti,0,0,0,0,0,3,5,10,85,0,0,0,0,0
4584.0,Cu6.1Pd78.4Si15.5,RMG,Cu,Pd,Si,0,0,0,0,0,3,6.1,78.4,15.5,0,0,0,0,0
4592.0,Cu60Hf30Ti10,BMG,Cu,Hf,Ti,0,0,0,0,0,3,60,30,10,0,0,0,0,0
4652.0,Fe20Ni60P20,RMG,Fe,Ni,P,0,0,0,0,0,3,20,60,20,0,0,0,0,0
4666.0,Fe28Ru2Zr70,RMG,Fe,Ru,Zr,0,0,0,0,0,3,28,2,70,0,0,0,0,0
4696.0,Fe74Mn9P17,RMG,Fe,Mn,P,0,0,0,0,0,3,74,9,17,0,0,0,0,0
4712.0,Fe81Ni9Zr10,RMG,Fe,Ni,Zr,0,0,0,0,0,3,81,9,10,0,0,0,0,0
4734.0,Fe89.982Ge0.018Zr10,RMG,Fe,Ge,Zr,0,0,0,0,0,3,89.982,0.018,10,0,0,0,0,0
4739.0,Gd55Al25Co20,BMG,Gd,Al,Co,0,0,0,0,0,3,55,25,20,0,0,0,0,0
4745.0,Ge15Nb10Zr75,RMG,Ge,Nb,Zr,0,0,0,0,0,3,15,10,75,0,0,0,0,0
4774.0,Hf42Nb43Si15,RMG,Hf,Nb,Si,0,0,0,0,0,3,42,43,15,0,0,0,0,0
4780.0,Hf48Nb37Si15,RMG,Hf,Nb,Si,0,0,0,0,0,3,48,37,15,0,0,0,0,0
4802.0,Hf59Si15V26,RMG,Hf,Si,V,0,0,0,0,0,3,59,15,26,0,0,0,0,0
4805.0,Hf61Nb24Si15,RMG,Hf,Nb,Si,0,0,0,0,0,3,61,24,15,0,0,0,0,0
4814.0,Hf65Nb20Si15,RMG,Hf,Nb,Si,0,0,0,0,0,3,65,20,15,0,0,0,0,0
