index,Formula,Phase,Elem1,Elem2,Elem3,Elem4,Elem5,Elem6,Elem7,Elem8,CantElemen,Compo1,Compo2,Compo3,Compo4,Compo5,Compo6,Compo7,Compo8
1273.0,Al5Ni60Zr35,RMG,Al,Ni,Zr,0,0,0,0,0,3,5,60,35,0,0,0,0,0
1277.0,Al60Ce20Fe20,CRA,Al,Ce,Fe,0,0,0,0,0,3,60,20,20,0,0,0,0,0
1293.0,Al60Cu35Ti5,CRA,Al,Cu,Ti,0,0,0,0,0,3,60,35,5,0,0,0,0,0
1295.0,Al60Cu5Ti35,CRA,Al,Cu,Ti,0,0,0,0,0,3,60,5,35,0,0,0,0,0
1297.0,Al60Ge20V20,CRA,Al,Ge,V,0,0,0,0,0,3,60,20,20,0,0,0,0,0
1309.0,Al60Ni25Y15,RMG,Al,Ni,Y,0,0,0,0,0,3,60,25,15,0,0,0,0,0
1352.0,Al65Mn10Si25,RMG,Al,Mn,Si,0,0,0,0,0,3,65,10,25,0,0,0,0,0
1369.0,Al66Ni26Zr8,RMG,Al,Ni,Zr,0,0,0,0,0,3,66,26,8,0,0,0,0,0
1383.0,Al69Ge25Ni6,RMG,Al,Ge,Ni,0,0,0,0,0,3,69,25,6,0,0,0,0,0
1410.0,Al70Cr20Si10,CRA,Al,Cr,Si,0,0,0,0,0,3,70,20,10,0,0,0,0,0
1498.0,Al75Ni10Sm15,RMG,Al,Ni,Sm,0,0,0,0,0,3,75,10,15,0,0,0,0,0
1556.0,Al80La15Ni5,CRA,Al,La,Ni,0,0,0,0,0,3,80,15,5,0,0,0,0,0
1578.0,Al81La13Ni6,RMG,Al,La,Ni,0,0,0,0,0,3,81,13,6,0,0,0,0,0
1580.0,Al81Ni10Sm9,RMG,Al,Ni,Sm,0,0,0,0,0,3,81,10,9,0,0,0,0,0
1624.0,Al84Fe8Ni8,CRA,Al,Fe,Ni,0,0,0,0,0,3,84,8,8,0,0,0,0,0
1627.0,Al84Mn2Ni14,CRA,Al,Mn,Ni,0,0,0,0,0,3,84,2,14,0,0,0,0,0
1631.0,Al84Nd10Ni6,RMG,Al,Nd,Ni,0,0,0,0,0,3,84,10,6,0,0,0,0,0
1643.0,Al84Ni8Zr8,RMG,Al,Ni,Zr,0,0,0,0,0,3,84,8,8,0,0,0,0,0
1667.0,Al85Cr10Si5,CRA,Al,Cr,Si,0,0,0,0,0,3,85,10,5,0,0,0,0,0
1670.0,Al85Cu5V10,RMG,Al,Cu,V,0,0,0,0,0,3,85,5,10,0,0,0,0,0
1672.0,Al85Fe1Ni14,CRA,Al,Fe,Ni,0,0,0,0,0,3,85,1,14,0,0,0,0,0
1699.0,Al85Ni10Zr5,RMG,Al,Ni,Zr,0,0,0,0,0,3,85,10,5,0,0,0,0,0
1713.0,Al86Co12Mn2,CRA,Al,Co,Mn,0,0,0,0,0,3,86,12,2,0,0,0,0,0
1727.0,Al86Fe3Ni11,RMG,Al,Fe,Ni,0,0,0,0,0,3,86,3,11,0,0,0,0,0
1744.0,Al86Ni12Zr2,RMG,Al,Ni,Zr,0,0,0,0,0,3,86,12,2,0,0,0,0,0
1760.0,Al87Ce8Co5,RMG,Al,Ce,Co,0,0,0,0,0,3,87,8,5,0,0,0,0,0
1768.0,Al87Co2Ni11,RMG,Al,Co,Ni,0,0,0,0,0,3,87,2,11,0,0,0,0,0
1787.0,Al87Ni8Sm5,RMG,Al,Ni,Sm,0,0,0,0,0,3,87,8,5,0,0,0,0,0
1807.0,Al88Co1Ni11,CRA,Al,Co,Ni,0,0,0,0,0,3,88,1,11,0,0,0,0,0
1911.0,Al90Ce5Co5,RMG,Al,Ce,Co,0,0,0,0,0,3,90,5,5,0,0,0,0,0
1938.0,Al90Fe8Si2,CRA,Al,Fe,Si,0,0,0,0,0,3,90,8,2,0,0,0,0,0
1969.0,Al92Co2Mn6,CRA,Al,Co,Mn,0,0,0,0,0,3,92,2,6,0,0,0,0,0
1972.0,Al92Co4Mn4,CRA,Al,Co,Mn,0,0,0,0,0,3,92,4,4,0,0,0,0,0
1997.0,Al94Co2Ni4,CRA,Al,Co,Ni,0,0,0,0,0,3,94,2,4,0,0,0,0,0
2002.0,Al94Fe4Ni2,CRA,Al,Fe,Ni,0,0,0,0,0,3,94,4,2,0,0,0,0,0
2010.0,Al96Co2Mn2,CRA,Al,Co,Mn,0,0,0,0,0,3,96,2,2,0,0,0,0,0
2011.0,Al96Co2Ni2,CRA,Al,Co,Ni,0,0,0,0,0,3,96,2,2,0,0,0,0,0
2039.0,Au3Pd80.5Si16.5,RMG,Au,Pd,Si,0,0,0,0,0,3,3,80.5,16.5,0,0,0,0,0
2061.0,Au76.89Ge13.66Si9.45,RMG,Au,Ge,Si,0,0,0,0,0,3,76.89,13.66,9.45,0,0,0,0,0
2089.0,B10Co80Zr10,RMG,B,Co,Zr,0,0,0,0,0,3,10,80,10,0,0,0,0,0
2109.0,B10Cu3Fe87,CRA,B,Cu,Fe,0,0,0,0,0,3,10,3,87,0,0,0,0,0
2185.0,B11Fe79P10,RMG,B,Fe,P,0,0,0,0,0,3,11,79,10,0,0,0,0,0
2198.0,B12.5Fe75Si12.5,RMG,B,Fe,Si,0,0,0,0,0,3,12.5,75,12.5,0,0,0,0,0
2206.0,B12C12Co76,RMG,B,C,Co,0,0,0,0,0,3,12,12,76,0,0,0,0,0
2224.0,B12Co53Mn35,RMG,B,Co,Mn,0,0,0,0,0,3,12,53,35,0,0,0,0,0
2270.0,B12Fe78Ni10,RMG,B,Fe,Ni,0,0,0,0,0,3,12,78,10,0,0,0,0,0
2302.0,B12Mo78Si10,RMG,B,Mo,Si,0,0,0,0,0,3,12,78,10,0,0,0,0,0
2346.0,B14Cr10Fe76,RMG,B,Cr,Fe,0,0,0,0,0,3,14,10,76,0,0,0,0,0
2361.0,B14Fe20Mn66,RMG,B,Fe,Mn,0,0,0,0,0,3,14,20,66,0,0,0,0,0
2378.0,B14Fe79P7,RMG,B,Fe,P,0,0,0,0,0,3,14,79,7,0,0,0,0,0
2401.0,B14Ni80Si6,CRA,B,Ni,Si,0,0,0,0,0,3,14,80,6,0,0,0,0,0
2405.0,B15Co70Si15,RMG,B,Co,Si,0,0,0,0,0,3,15,70,15,0,0,0,0,0
2421.0,B15Cr9Fe76,RMG,B,Cr,Fe,0,0,0,0,0,3,15,9,76,0,0,0,0,0
2460.0,B16C3Fe81,RMG,B,C,Fe,0,0,0,0,0,3,16,3,81,0,0,0,0,0
2511.0,B16Fe50.4Nd33.6,RMG,B,Fe,Nd,0,0,0,0,0,3,16,50.4,33.6,0,0,0,0,0
2514.0,B16Fe64Mo20,RMG,B,Fe,Mo,0,0,0,0,0,3,16,64,20,0,0,0,0,0
2517.0,B16Fe69Mo15,RMG,B,Fe,Mo,0,0,0,0,0,3,16,69,15,0,0,0,0,0
2542.0,B16Fe81P3,RMG,B,Fe,P,0,0,0,0,0,3,16,81,3,0,0,0,0,0
2549.0,B16Ni24Zr60,RMG,B,Ni,Zr,0,0,0,0,0,3,16,24,60,0,0,0,0,0
2595.0,B17Co77Fe6,RMG,B,Co,Fe,0,0,0,0,0,3,17,77,6,0,0,0,0,0
2641.0,B17Nb10Ni73,RMG,B,Nb,Ni,0,0,0,0,0,3,17,10,73,0,0,0,0,0
2650.0,B17Ni70.5W12.5,RMG,B,Ni,W,0,0,0,0,0,3,17,70.5,12.5,0,0,0,0,0
2663.0,B18.5Fe31.5Nd50,RMG,B,Fe,Nd,0,0,0,0,0,3,18.5,31.5,50,0,0,0,0,0
2666.0,B18.5Fe69.5Nd12,RMG,B,Fe,Nd,0,0,0,0,0,3,18.5,69.5,12,0,0,0,0,0
2706.0,B18Ni76Si6,RMG,B,Ni,Si,0,0,0,0,0,3,18,76,6,0,0,0,0,0
2708.0,B19.1Ni78.8Ti2.1,RMG,B,Ni,Ti,0,0,0,0,0,3,19.1,78.8,2.1,0,0,0,0,0
2744.0,B2.5Cu75Zr22.5,CRA,B,Cu,Zr,0,0,0,0,0,3,2.5,75,22.5,0,0,0,0,0
2792.0,B20Co67.5Si12.5,RMG,B,Co,Si,0,0,0,0,0,3,20,67.5,12.5,0,0,0,0,0
2819.0,B20Cr4Fe76,RMG,B,Cr,Fe,0,0,0,0,0,3,20,4,76,0,0,0,0,0
2854.0,B20Fe72Zr8,RMG,B,Fe,Zr,0,0,0,0,0,3,20,72,8,0,0,0,0,0
2860.0,B20Fe75Mo5,RMG,B,Fe,Mo,0,0,0,0,0,3,20,75,5,0,0,0,0,0
2884.0,B20Mo70Si10,RMG,B,Mo,Si,0,0,0,0,0,3,20,70,10,0,0,0,0,0
2889.0,B20Ni68Si12,RMG,B,Ni,Si,0,0,0,0,0,3,20,68,12,0,0,0,0,0
2927.0,B22Fe76Si2,CRA,B,Fe,Si,0,0,0,0,0,3,22,76,2,0,0,0,0,0
2969.0,B24Fe57Ni19,RMG,B,Fe,Ni,0,0,0,0,0,3,24,57,19,0,0,0,0,0
2984.0,B25Co67.5Si7.5,RMG,B,Co,Si,0,0,0,0,0,3,25,67.5,7.5,0,0,0,0,0
2986.0,B25Co70Si5,RMG,B,Co,Si,0,0,0,0,0,3,25,70,5,0,0,0,0,0
2995.0,B25Fe70Zr5,RMG,B,Fe,Zr,0,0,0,0,0,3,25,70,5,0,0,0,0,0
2998.0,B25Mo70Si5,CRA,B,Mo,Si,0,0,0,0,0,3,25,70,5,0,0,0,0,0
3003.0,B26C4Ni70,CRA,B,C,Ni,0,0,0,0,0,3,26,4,70,0,0,0,0,0
3010.0,B27Fe54.5Ni18.5,RMG,B,Fe,Ni,0,0,0,0,0,3,27,54.5,18.5,0,0,0,0,0
3025.0,B28Co30Mn42,RMG,B,Co,Mn,0,0,0,0,0,3,28,30,42,0,0,0,0,0
3031.0,B28Co43.2Mn28.8,RMG,B,Co,Mn,0,0,0,0,0,3,28,43.2,28.8,0,0,0,0,0
3038.0,B28Co51Mn21,RMG,B,Co,Mn,0,0,0,0,0,3,28,51,21,0,0,0,0,0
3064.0,B2Fe83Mo15,CRA,B,Fe,Mo,0,0,0,0,0,3,2,83,15,0,0,0,0,0
3076.0,B2Ni38Zr60,RMG,B,Ni,Zr,0,0,0,0,0,3,2,38,60,0,0,0,0,0
3103.0,B34C10Ni56,RMG,B,C,Ni,0,0,0,0,0,3,34,10,56,0,0,0,0,0
3107.0,B34Co33Ni33,RMG,B,Co,Ni,0,0,0,0,0,3,34,33,33,0,0,0,0,0
3131.0,B40Co40Y20,RMG,B,Co,Y,0,0,0,0,0,3,40,40,20,0,0,0,0,0
3145.0,B4Co86Zr10,RMG,B,Co,Zr,0,0,0,0,0,3,4,86,10,0,0,0,0,0
3160.0,B4Fe76Ni20,CRA,B,Fe,Ni,0,0,0,0,0,3,4,76,20,0,0,0,0,0
3166.0,B4Fe84P12,CRA,B,Fe,P,0,0,0,0,0,3,4,84,12,0,0,0,0,0
3168.0,B4Fe86Ni10,CRA,B,Fe,Ni,0,0,0,0,0,3,4,86,10,0,0,0,0,0
3205.0,B5Cu35Zr60,RMG,B,Cu,Zr,0,0,0,0,0,3,5,35,60,0,0,0,0,0
3215.0,B5Fe80Zr15,RMG,B,Fe,Zr,0,0,0,0,0,3,5,80,15,0,0,0,0,0
3238.0,B6Cr20Fe74,CRA,B,Cr,Fe,0,0,0,0,0,3,6,20,74,0,0,0,0,0
3240.0,B6Cr24Fe70,CRA,B,Cr,Fe,0,0,0,0,0,3,6,24,70,0,0,0,0,0
3281.0,B6Fe89Ni5,CRA,B,Fe,Ni,0,0,0,0,0,3,6,89,5,0,0,0,0,0
3286.0,B6Ni34Zr60,RMG,B,Ni,Zr,0,0,0,0,0,3,6,34,60,0,0,0,0,0
3325.0,B8Cr12Fe80,CRA,B,Cr,Fe,0,0,0,0,0,3,8,12,80,0,0,0,0,0
3350.0,B8Fe77Nb15,RMG,B,Fe,Nb,0,0,0,0,0,3,8,77,15,0,0,0,0,0
3374.0,B8Fe87V5,CRA,B,Fe,V,0,0,0,0,0,3,8,87,5,0,0,0,0,0
3378.0,B8Fe91Mn1,CRA,B,Fe,Mn,0,0,0,0,0,3,8,91,1,0,0,0,0,0
3381.0,B8Ni32Zr60,RMG,B,Ni,Zr,0,0,0,0,0,3,8,32,60,0,0,0,0,0
3394.0,B9Fe80P11,RMG,B,Fe,P,0,0,0,0,0,3,9,80,11,0,0,0,0,0
3405.0,Ba10Cu35La55,RMG,Ba,Cu,La,0,0,0,0,0,3,10,35,55,0,0,0,0,0
3406.0,Ba10Cu36.5La53.5,RMG,Ba,Cu,La,0,0,0,0,0,3,10,36.5,53.5,0,0,0,0,0
3411.0,Ba3Cu41La56,RMG,Ba,Cu,La,0,0,0,0,0,3,3,41,56,0,0,0,0,0
3418.0,Ba7Cu28La65,RMG,Ba,Cu,La,0,0,0,0,0,3,7,28,65,0,0,0,0,0
3455.0,Be40Ti50Zr10,RMG,Be,Ti,Zr,0,0,0,0,0,3,40,50,10,0,0,0,0,0
3456.0,Be43Hf25Zr32,RMG,Be,Hf,Zr,0,0,0,0,0,3,43,25,32,0,0,0,0,0
3472.0,C10Fe74W16,CRA,C,Fe,W,0,0,0,0,0,3,10,74,16,0,0,0,0,0
3481.0,C10Mo24Ni66,CRA,C,Mo,Ni,0,0,0,0,0,3,10,24,66,0,0,0,0,0
3488.0,C10Ni85Si5,CRA,C,Ni,Si,0,0,0,0,0,3,10,85,5,0,0,0,0,0
3506.0,C12Co68W20,CRA,C,Co,W,0,0,0,0,0,3,12,68,20,0,0,0,0,0
3513.0,C12Mo28Ni60,CRA,C,Mo,Ni,0,0,0,0,0,3,12,28,60,0,0,0,0,0
3532.0,C14Fe82W4,CRA,C,Fe,W,0,0,0,0,0,3,14,82,4,0,0,0,0,0
3534.0,C14Mo24Ni62,RMG,C,Mo,Ni,0,0,0,0,0,3,14,24,62,0,0,0,0,0
3541.0,C15Co75W10,CRA,C,Co,W,0,0,0,0,0,3,15,75,10,0,0,0,0,0
3564.0,C16Co60Mo24,RMG,C,Co,Mo,0,0,0,0,0,3,16,60,24,0,0,0,0,0
3587.0,C17Fe73W10,CRA,C,Fe,W,0,0,0,0,0,3,17,73,10,0,0,0,0,0
3600.0,C18Co58W24,CRA,C,Co,W,0,0,0,0,0,3,18,58,24,0,0,0,0,0
3608.0,C18Co70W12,RMG,C,Co,W,0,0,0,0,0,3,18,70,12,0,0,0,0,0
3627.0,C18Fe74Mo8,RMG,C,Fe,Mo,0,0,0,0,0,3,18,74,8,0,0,0,0,0
3641.0,C20Co40Cr40,RMG,C,Co,Cr,0,0,0,0,0,3,20,40,40,0,0,0,0,0
3675.0,C22Co40Cr38,RMG,C,Co,Cr,0,0,0,0,0,3,22,40,38,0,0,0,0,0
3682.0,C22Co58Mo20,RMG,C,Co,Mo,0,0,0,0,0,3,22,58,20,0,0,0,0,0
3721.0,C6Fe82W12,CRA,C,Fe,W,0,0,0,0,0,3,6,82,12,0,0,0,0,0
3736.0,C8Cr20Fe72,CRA,C,Cr,Fe,0,0,0,0,0,3,8,20,72,0,0,0,0,0
3744.0,Ca1.5Cu27.5La71,RMG,Ca,Cu,La,0,0,0,0,0,3,1.5,27.5,71,0,0,0,0,0
3745.0,Ca10Mg80Zn10,RMG,Ca,Mg,Zn,0,0,0,0,0,3,10,80,10,0,0,0,0,0
3791.0,Ca60Mg10Zn30,BMG,Ca,Mg,Zn,0,0,0,0,0,3,60,10,30,0,0,0,0,0
3814.0,Ca7.5Cu5Mg87.5,RMG,Ca,Cu,Mg,0,0,0,0,0,3,7.5,5,87.5,0,0,0,0,0
3825.0,Ca8Cu32.5La59.5,RMG,Ca,Cu,La,0,0,0,0,0,3,8,32.5,59.5,0,0,0,0,0
3826.0,Ca9Cu33.5La57.5,RMG,Ca,Cu,La,0,0,0,0,0,3,9,33.5,57.5,0,0,0,0,0
3830.0,Ce10Cu25Mg65,RMG,Ce,Cu,Mg,0,0,0,0,0,3,10,25,65,0,0,0,0,0
3843.0,Ce15Mg75Ni10,RMG,Ce,Mg,Ni,0,0,0,0,0,3,15,75,10,0,0,0,0,0
3887.0,Co15Pd68.5Si16.5,RMG,Co,Pd,Si,0,0,0,0,0,3,15,68.5,16.5,0,0,0,0,0
3904.0,Co2Ni81P17,CRA,Co,Ni,P,0,0,0,0,0,3,2,81,17,0,0,0,0,0
3919.0,Co36Fe54Zr10,RMG,Co,Fe,Zr,0,0,0,0,0,3,36,54,10,0,0,0,0,0
3933.0,Co5Ni75.5P19.5,RMG,Co,Ni,P,0,0,0,0,0,3,5,75.5,19.5,0,0,0,0,0
3950.0,Co70.3Mo14Zr15.7,RMG,Co,Mo,Zr,0,0,0,0,0,3,70.3,14,15.7,0,0,0,0,0
3952.0,Co70Cr10P20,RMG,Co,Cr,P,0,0,0,0,0,3,70,10,20,0,0,0,0,0
3965.0,Co73Gd12.9Mo14.1,RMG,Co,Gd,Mo,0,0,0,0,0,3,73,12.9,14.1,0,0,0,0,0
3974.0,Co75.4Cr12.6Zr12,RMG,Co,Cr,Zr,0,0,0,0,0,3,75.4,12.6,12,0,0,0,0,0
4005.0,Co7Ni72P21,RMG,Co,Ni,P,0,0,0,0,0,3,7,72,21,0,0,0,0,0
4042.0,Co85.5W5Zr9.5,RMG,Co,W,Zr,0,0,0,0,0,3,85.5,5,9.5,0,0,0,0,0
4043.0,Co85Cr5Zr10,RMG,Co,Cr,Zr,0,0,0,0,0,3,85,5,10,0,0,0,0,0
4045.0,Co85Ni5Zr10,RMG,Co,Ni,Zr,0,0,0,0,0,3,85,5,10,0,0,0,0,0
4117.0,Cr50Ni30P20,RMG,Cr,Ni,P,0,0,0,0,0,3,50,30,20,0,0,0,0,0
4121.0,Cr5Ni31.35Zr63.65,RMG,Cr,Ni,Zr,0,0,0,0,0,3,5,31.35,63.65,0,0,0,0,0
4122.0,Cr5Ni55Zr40,RMG,Cr,Ni,Zr,0,0,0,0,0,3,5,55,40,0,0,0,0,0
4138.0,Cr7Pd73Si20,RMG,Cr,Pd,Si,0,0,0,0,0,3,7,73,20,0,0,0,0,0
4186.0,Cu12.5Pd70.5Si17,RMG,Cu,Pd,Si,0,0,0,0,0,3,12.5,70.5,17,0,0,0,0,0
4190.0,Cu12Pd66Si22,RMG,Cu,Pd,Si,0,0,0,0,0,3,12,66,22,0,0,0,0,0
4201.0,Cu15Hf55Ni30,RMG,Cu,Hf,Ni,0,0,0,0,0,3,15,55,30,0,0,0,0,0
4214.0,Cu15Mg80Y5,RMG,Cu,Mg,Y,0,0,0,0,0,3,15,80,5,0,0,0,0,0
4228.0,Cu1Mg79Y20,CRA,Cu,Mg,Y,0,0,0,0,0,3,1,79,20,0,0,0,0,0
4276.0,Cu20Ni60Zr20,CRA,Cu,Ni,Zr,0,0,0,0,0,3,20,60,20,0,0,0,0,0
4306.0,Cu29La60Sr11,RMG,Cu,La,Sr,0,0,0,0,0,3,29,60,11,0,0,0,0,0
4321.0,Cu30Hf55Ni15,RMG,Cu,Hf,Ni,0,0,0,0,0,3,30,55,15,0,0,0,0,0
4333.0,Cu30Mg40Y30,RMG,Cu,Mg,Y,0,0,0,0,0,3,30,40,30,0,0,0,0,0
4406.0,Cu39Ti17Zr44,RMG,Cu,Ti,Zr,0,0,0,0,0,3,39,17,44,0,0,0,0,0
4420.0,Cu40Fe20Zr40,RMG,Cu,Fe,Zr,0,0,0,0,0,3,40,20,40,0,0,0,0,0
