index,Formula,Phase,Elem1,Elem2,Elem3,Elem4,Elem5,Elem6,Elem7,Elem8,CantElemen,Compo1,Compo2,Compo3,Compo4,Compo5,Compo6,Compo7,Compo8
1276.0,Al60Ce10Ni30,RMG,Al,Ce,Ni,0,0,0,0,0,3,60,10,30,0,0,0,0,0
1312.0,Al61Cr21Si18,CRA,Al,Cr,Si,0,0,0,0,0,3,61,21,18,0,0,0,0,0
1317.0,Al62Ni20Zr18,RMG,Al,Ni,Zr,0,0,0,0,0,3,62,20,18,0,0,0,0,0
1328.0,Al65Ce15Ni20,RMG,Al,Ce,Ni,0,0,0,0,0,3,65,15,20,0,0,0,0,0
1354.0,Al65Mn20Si15,CRA,Al,Mn,Si,0,0,0,0,0,3,65,20,15,0,0,0,0,0
1362.0,Al65Ni17.5Si17.5,RMG,Al,Ni,Si,0,0,0,0,0,3,65,17.5,17.5,0,0,0,0,0
1363.0,Al65Ni18Zr17,RMG,Al,Ni,Zr,0,0,0,0,0,3,65,18,17,0,0,0,0,0
1366.0,Al66La6Ni28,RMG,Al,La,Ni,0,0,0,0,0,3,66,6,28,0,0,0,0,0
1391.0,Al6Cu86Nd8,RMG,Al,Cu,Nd,0,0,0,0,0,3,6,86,8,0,0,0,0,0
1409.0,Al70Cr15Si15,CRA,Al,Cr,Si,0,0,0,0,0,3,70,15,15,0,0,0,0,0
1416.0,Al70Cu25V5,CRA,Al,Cu,V,0,0,0,0,0,3,70,25,5,0,0,0,0,0
1484.0,Al75Gd10Ni15,RMG,Al,Gd,Ni,0,0,0,0,0,3,75,10,15,0,0,0,0,0
1512.0,Al77Ce18Fe5,CRA,Al,Ce,Fe,0,0,0,0,0,3,77,18,5,0,0,0,0,0
1532.0,Al80Ce10Mn10,CRA,Al,Ce,Mn,0,0,0,0,0,3,80,10,10,0,0,0,0,0
1535.0,Al80Ce10V10,CRA,Al,Ce,V,0,0,0,0,0,3,80,10,10,0,0,0,0,0
1555.0,Al80La10Ni10,RMG,Al,La,Ni,0,0,0,0,0,3,80,10,10,0,0,0,0,0
1574.0,Al80Ni15Zr5,RMG,Al,Ni,Zr,0,0,0,0,0,3,80,15,5,0,0,0,0,0
1585.0,Al82Mn6Ni12,CRA,Al,Mn,Ni,0,0,0,0,0,3,82,6,12,0,0,0,0,0
1593.0,Al82Ni10Zr8,CRA,Al,Ni,Zr,0,0,0,0,0,3,82,10,8,0,0,0,0,0
1595.0,Al82Ni14Zr4,RMG,Al,Ni,Zr,0,0,0,0,0,3,82,14,4,0,0,0,0,0
1609.0,Al83La13Ni4,RMG,Al,La,Ni,0,0,0,0,0,3,83,13,4,0,0,0,0,0
1694.0,Al85Nd5Ni10,RMG,Al,Nd,Ni,0,0,0,0,0,3,85,5,10,0,0,0,0,0
1715.0,Al86Co2Ni12,CRA,Al,Co,Ni,0,0,0,0,0,3,86,2,12,0,0,0,0,0
1716.0,Al86Co3Ni11,CRA,Al,Co,Ni,0,0,0,0,0,3,86,3,11,0,0,0,0,0
1725.0,Al86Fe1Ni13,CRA,Al,Fe,Ni,0,0,0,0,0,3,86,1,13,0,0,0,0,0
1745.0,Al86Ni9La5,BMG,Al,Ni,La,0,0,0,0,0,3,86,9,5,0,0,0,0,0
1801.0,Al88Ce5Cu7,CRA,Al,Ce,Cu,0,0,0,0,0,3,88,5,7,0,0,0,0,0
1803.0,Al88Co10Fe2,CRA,Al,Co,Fe,0,0,0,0,0,3,88,10,2,0,0,0,0,0
1841.0,Al88Nd10Ni2,RMG,Al,Nd,Ni,0,0,0,0,0,3,88,10,2,0,0,0,0,0
1846.0,Al88Nd8Ni4,RMG,Al,Nd,Ni,0,0,0,0,0,3,88,8,4,0,0,0,0,0
1876.0,Al8B14Co78,CRA,Al,B,Co,0,0,0,0,0,3,8,14,78,0,0,0,0,0
1909.0,Al90Ce3Co7,RMG,Al,Ce,Co,0,0,0,0,0,3,90,3,7,0,0,0,0,0
1926.0,Al90Co6Ni4,CRA,Al,Co,Ni,0,0,0,0,0,3,90,6,4,0,0,0,0,0
1937.0,Al90Fe8Ni2,CRA,Al,Fe,Ni,0,0,0,0,0,3,90,8,2,0,0,0,0,0
1942.0,Al90Mn2Ni8,CRA,Al,Mn,Ni,0,0,0,0,0,3,90,2,8,0,0,0,0,0
1989.0,Al94Ce2Cr4,CRA,Al,Ce,Cr,0,0,0,0,0,3,94,2,4,0,0,0,0,0
1990.0,Al94Ce2Fe4,CRA,Al,Ce,Fe,0,0,0,0,0,3,94,2,4,0,0,0,0,0
1995.0,Al94Co2Fe4,CRA,Al,Co,Fe,0,0,0,0,0,3,94,2,4,0,0,0,0,0
2009.0,Al96Co2Fe2,CRA,Al,Co,Fe,0,0,0,0,0,3,96,2,2,0,0,0,0,0
2047.0,Au4Pd79.5Si16.5,RMG,Au,Pd,Si,0,0,0,0,0,3,4,79.5,16.5,0,0,0,0,0
2106.0,B10Cu25Zr65,RMG,B,Cu,Zr,0,0,0,0,0,3,10,25,65,0,0,0,0,0
2110.0,B10Cu5Fe85,CRA,B,Cu,Fe,0,0,0,0,0,3,10,5,85,0,0,0,0,0
2157.0,B10Fe89Mn1,CRA,B,Fe,Mn,0,0,0,0,0,3,10,89,1,0,0,0,0,0
2189.0,B11Fe85P4,CRA,B,Fe,P,0,0,0,0,0,3,11,85,4,0,0,0,0,0
2194.0,B12.5Co80.5Si7,CRA,B,Co,Si,0,0,0,0,0,3,12.5,80.5,7,0,0,0,0,0
2241.0,B12Cr18Fe70,RMG,B,Cr,Fe,0,0,0,0,0,3,12,18,70,0,0,0,0,0
2249.0,B12Cu1Fe87,CRA,B,Cu,Fe,0,0,0,0,0,3,12,1,87,0,0,0,0,0
2259.0,B12Fe70Si18,RMG,B,Fe,Si,0,0,0,0,0,3,12,70,18,0,0,0,0,0
2261.0,B12Fe73Mn15,CRA,B,Fe,Mn,0,0,0,0,0,3,12,73,15,0,0,0,0,0
2289.0,B12Fe83Mn5,CRA,B,Fe,Mn,0,0,0,0,0,3,12,83,5,0,0,0,0,0
2295.0,B12Fe83V5,RMG,B,Fe,V,0,0,0,0,0,3,12,83,5,0,0,0,0,0
2303.0,B12Ni72Si16,RMG,B,Ni,Si,0,0,0,0,0,3,12,72,16,0,0,0,0,0
2306.0,B12Ni78Si10,RMG,B,Ni,Si,0,0,0,0,0,3,12,78,10,0,0,0,0,0
2332.0,B14.4Cr6.6Fe79,RMG,B,Cr,Fe,0,0,0,0,0,3,14.4,6.6,79,0,0,0,0,0
2334.0,B14.5Fe81.5Si4,RMG,B,Fe,Si,0,0,0,0,0,3,14.5,81.5,4,0,0,0,0,0
2353.0,B14Cr7Fe79,RMG,B,Cr,Fe,0,0,0,0,0,3,14,7,79,0,0,0,0,0
2436.0,B15Fe80Ge5,RMG,B,Fe,Ge,0,0,0,0,0,3,15,80,5,0,0,0,0,0
2443.0,B15Fe82Zr3,RMG,B,Fe,Zr,0,0,0,0,0,3,15,82,3,0,0,0,0,0
2444.0,B15Fe83Si2,RMG,B,Fe,Si,0,0,0,0,0,3,15,83,2,0,0,0,0,0
2454.0,B16.7Ni81.5P1.8,RMG,B,Ni,P,0,0,0,0,0,3,16.7,81.5,1.8,0,0,0,0,0
2457.0,B16C16Co68,CRA,B,C,Co,0,0,0,0,0,3,16,16,68,0,0,0,0,0
2474.0,B16Co35Mn49,RMG,B,Co,Mn,0,0,0,0,0,3,16,35,49,0,0,0,0,0
2532.0,B16Fe79Ni5,RMG,B,Fe,Ni,0,0,0,0,0,3,16,79,5,0,0,0,0,0
2540.0,B16Fe81Mn3,RMG,B,Fe,Mn,0,0,0,0,0,3,16,81,3,0,0,0,0,0
2543.0,B16Fe82Ho2,RMG,B,Fe,Ho,0,0,0,0,0,3,16,82,2,0,0,0,0,0
2545.0,B16Fe83.2Ti0.8,RMG,B,Fe,Ti,0,0,0,0,0,3,16,83.2,0.8,0,0,0,0,0
2546.0,B16Fe83Mn1,RMG,B,Fe,Mn,0,0,0,0,0,3,16,83,1,0,0,0,0,0
2567.0,B17.5Fe77.5Si5,RMG,B,Fe,Si,0,0,0,0,0,3,17.5,77.5,5,0,0,0,0,0
2616.0,B17Fe75Ga8,RMG,B,Fe,Ga,0,0,0,0,0,3,17,75,8,0,0,0,0,0
2620.0,B17Fe78Zr5,RMG,B,Fe,Zr,0,0,0,0,0,3,17,78,5,0,0,0,0,0
2623.0,B17Fe79P4,RMG,B,Fe,P,0,0,0,0,0,3,17,79,4,0,0,0,0,0
2630.0,B17Fe80Ni3,RMG,B,Fe,Ni,0,0,0,0,0,3,17,80,3,0,0,0,0,0
2632.0,B17Fe80Si3,RMG,B,Fe,Si,0,0,0,0,0,3,17,80,3,0,0,0,0,0
2668.0,B18.5Fe77Nd4.5,RMG,B,Fe,Nd,0,0,0,0,0,3,18.5,77,4.5,0,0,0,0,0
2677.0,B18Co74Ti8,RMG,B,Co,Ti,0,0,0,0,0,3,18,74,8,0,0,0,0,0
2689.0,B18Fe23Ni59,RMG,B,Fe,Ni,0,0,0,0,0,3,18,23,59,0,0,0,0,0
2691.0,B18Fe40Ni42,RMG,B,Fe,Ni,0,0,0,0,0,3,18,40,42,0,0,0,0,0
2703.0,B18Fe80Pd2,RMG,B,Fe,Pd,0,0,0,0,0,3,18,80,2,0,0,0,0,0
2713.0,B19Fe30.5Ni50.5,RMG,B,Fe,Ni,0,0,0,0,0,3,19,30.5,50.5,0,0,0,0,0
2735.0,B2.5Cu30Zr67.5,RMG,B,Cu,Zr,0,0,0,0,0,3,2.5,30,67.5,0,0,0,0,0
2741.0,B2.5Cu60Zr37.5,RMG,B,Cu,Zr,0,0,0,0,0,3,2.5,60,37.5,0,0,0,0,0
2752.0,B20C20Co60,RMG,B,C,Co,0,0,0,0,0,3,20,20,60,0,0,0,0,0
2754.0,B20C4Co76,RMG,B,C,Co,0,0,0,0,0,3,20,4,76,0,0,0,0,0
2814.0,B20Cr25Ni55,RMG,B,Cr,Ni,0,0,0,0,0,3,20,25,55,0,0,0,0,0
2831.0,B20Fe29.5Ni50.5,RMG,B,Fe,Ni,0,0,0,0,0,3,20,29.5,50.5,0,0,0,0,0
2844.0,B20Fe67Si13,RMG,B,Fe,Si,0,0,0,0,0,3,20,67,13,0,0,0,0,0
2864.0,B20Fe75V5,RMG,B,Fe,V,0,0,0,0,0,3,20,75,5,0,0,0,0,0
2893.0,B20Ni77.5Si2.5,CRA,B,Ni,Si,0,0,0,0,0,3,20,77.5,2.5,0,0,0,0,0
2900.0,B21Fe75V4,RMG,B,Fe,V,0,0,0,0,0,3,21,75,4,0,0,0,0,0
2908.0,B22C10Ni68,RMG,B,C,Ni,0,0,0,0,0,3,22,10,68,0,0,0,0,0
2931.0,B22Ni75.5Si2.5,CRA,B,Ni,Si,0,0,0,0,0,3,22,75.5,2.5,0,0,0,0,0
2960.0,B24Co54Mn22,RMG,B,Co,Mn,0,0,0,0,0,3,24,54,22,0,0,0,0,0
2964.0,B24Co68.4Mn7.6,RMG,B,Co,Mn,0,0,0,0,0,3,24,68.4,7.6,0,0,0,0,0
2970.0,B24Fe66Ni10,RMG,B,Fe,Ni,0,0,0,0,0,3,24,66,10,0,0,0,0,0
2975.0,B24Ni66Si10,RMG,B,Ni,Si,0,0,0,0,0,3,24,66,10,0,0,0,0,0
3013.0,B28C10Ni62,RMG,B,C,Ni,0,0,0,0,0,3,28,10,62,0,0,0,0,0
3047.0,B28Ni68Si4,RMG,B,Ni,Si,0,0,0,0,0,3,28,68,4,0,0,0,0,0
3061.0,B2Fe78Mo20,CRA,B,Fe,Mo,0,0,0,0,0,3,2,78,20,0,0,0,0,0
3070.0,B2Fe88Zr10,RMG,B,Fe,Zr,0,0,0,0,0,3,2,88,10,0,0,0,0,0
3114.0,B38C12Ni50,RMG,B,C,Ni,0,0,0,0,0,3,38,12,50,0,0,0,0,0
3123.0,B3Fe90Zr7,RMG,B,Fe,Zr,0,0,0,0,0,3,3,90,7,0,0,0,0,0
3151.0,B4Cr20Fe76,CRA,B,Cr,Fe,0,0,0,0,0,3,4,20,76,0,0,0,0,0
3201.0,B5Cu15Zr80,RMG,B,Cu,Zr,0,0,0,0,0,3,5,15,80,0,0,0,0,0
3208.0,B5Cu50Zr45,RMG,B,Cu,Zr,0,0,0,0,0,3,5,50,45,0,0,0,0,0
3247.0,B6Cu3Fe91,CRA,B,Cu,Fe,0,0,0,0,0,3,6,3,91,0,0,0,0,0
3254.0,B6Fe78Nd16,CRA,B,Fe,Nd,0,0,0,0,0,3,6,78,16,0,0,0,0,0
3267.0,B6Fe83P11,RMG,B,Fe,P,0,0,0,0,0,3,6,83,11,0,0,0,0,0
3275.0,B6Fe86Mo8,CRA,B,Fe,Mo,0,0,0,0,0,3,6,86,8,0,0,0,0,0
3277.0,B6Fe87Zr7,RMG,B,Fe,Zr,0,0,0,0,0,3,6,87,7,0,0,0,0,0
3284.0,B6Fe93Mn1,CRA,B,Fe,Mn,0,0,0,0,0,3,6,93,1,0,0,0,0,0
3285.0,B6Fe93Ni1,CRA,B,Fe,Ni,0,0,0,0,0,3,6,93,1,0,0,0,0,0
3338.0,B8Cu1Fe91,CRA,B,Cu,Fe,0,0,0,0,0,3,8,1,91,0,0,0,0,0
3347.0,B8Fe76Nd16,RMG,B,Fe,Nd,0,0,0,0,0,3,8,76,16,0,0,0,0,0
3369.0,B8Fe85Zr7,RMG,B,Fe,Zr,0,0,0,0,0,3,8,85,7,0,0,0,0,0
3399.0,B9Fe83Mo8,CRA,B,Fe,Mo,0,0,0,0,0,3,9,83,8,0,0,0,0,0
3419.0,Ba7Cu41.5La51.5,RMG,Ba,Cu,La,0,0,0,0,0,3,7,41.5,51.5,0,0,0,0,0
3450.0,Be35Si15Ti50,CRA,Be,Si,Ti,0,0,0,0,0,3,35,15,50,0,0,0,0,0
3459.0,Be45Si5Ti50,CRA,Be,Si,Ti,0,0,0,0,0,3,45,5,50,0,0,0,0,0
3480.0,C10Mo20Ni70,RMG,C,Mo,Ni,0,0,0,0,0,3,10,20,70,0,0,0,0,0
3487.0,C10Ni80Si10,CRA,C,Ni,Si,0,0,0,0,0,3,10,80,10,0,0,0,0,0
3492.0,C12.5Co70W17.5,CRA,C,Co,W,0,0,0,0,0,3,12.5,70,17.5,0,0,0,0,0
3517.0,C14Co50Mo36,CRA,C,Co,Mo,0,0,0,0,0,3,14,50,36,0,0,0,0,0
3518.0,C14Co62Mo24,CRA,C,Co,Mo,0,0,0,0,0,3,14,62,24,0,0,0,0,0
3528.0,C14Fe66W20,CRA,C,Fe,W,0,0,0,0,0,3,14,66,20,0,0,0,0,0
3530.0,C14Fe74W12,CRA,C,Fe,W,0,0,0,0,0,3,14,74,12,0,0,0,0,0
3562.0,C16Co56Mo28,RMG,C,Co,Mo,0,0,0,0,0,3,16,56,28,0,0,0,0,0
3628.0,C18Fe74W8,CRA,C,Fe,W,0,0,0,0,0,3,18,74,8,0,0,0,0,0
3633.0,C18Mo24Ni58,CRA,C,Mo,Ni,0,0,0,0,0,3,18,24,58,0,0,0,0,0
3648.0,C20Co56Cr24,CRA,C,Co,Cr,0,0,0,0,0,3,20,56,24,0,0,0,0,0
3704.0,C5Cr5Fe90,CRA,C,Cr,Fe,0,0,0,0,0,3,5,5,90,0,0,0,0,0
3708.0,C5Fe80P15,RMG,C,Fe,P,0,0,0,0,0,3,5,80,15,0,0,0,0,0
3765.0,Ca50Mg20Cu30,BMG,Ca,Mg,Cu,0,0,0,0,0,3,50,20,30,0,0,0,0,0
3769.0,Ca53Mg23Cu24,BMG,Ca,Mg,Cu,0,0,0,0,0,3,53,23,24,0,0,0,0,0
3774.0,Ca55Mg20Cu25,BMG,Ca,Mg,Cu,0,0,0,0,0,3,55,20,25,0,0,0,0,0
3795.0,Ca60Mg17.5Zn22.5,BMG,Ca,Mg,Zn,0,0,0,0,0,3,60,17.5,22.5,0,0,0,0,0
3796.0,Ca60Mg20Cu20,BMG,Ca,Mg,Cu,0,0,0,0,0,3,60,20,20,0,0,0,0,0
3836.0,Ce10Mg80Ni10,RMG,Ce,Mg,Ni,0,0,0,0,0,3,10,80,10,0,0,0,0,0
3841.0,Ce15Cu25Mg60,CRA,Ce,Cu,Mg,0,0,0,0,0,3,15,25,60,0,0,0,0,0
3852.0,Ce20Mg70Ni10,CRA,Ce,Mg,Ni,0,0,0,0,0,3,20,70,10,0,0,0,0,0
3859.0,Ce5Cu20Mg75,RMG,Ce,Cu,Mg,0,0,0,0,0,3,5,20,75,0,0,0,0,0
3863.0,Ce5Mg75Ni20,RMG,Ce,Mg,Ni,0,0,0,0,0,3,5,75,20,0,0,0,0,0
3885.0,Co14Ni69P17,CRA,Co,Ni,P,0,0,0,0,0,3,14,69,17,0,0,0,0,0
3890.0,Co20.9Pd62.6Si16.5,CRA,Co,Pd,Si,0,0,0,0,0,3,20.9,62.6,16.5,0,0,0,0,0
3928.0,Co58Ta7B35,BMG,Co,Ta,B,0,0,0,0,0,3,58,7,35,0,0,0,0,0
3931.0,Co5Ni73P22,CRA,Co,Ni,P,0,0,0,0,0,3,5,73,22,0,0,0,0,0
3944.0,Co67.5Fe22.5Zr10,RMG,Co,Fe,Zr,0,0,0,0,0,3,67.5,22.5,10,0,0,0,0,0
3977.0,Co75.8V12Zr12.2,RMG,Co,V,Zr,0,0,0,0,0,3,75.8,12,12.2,0,0,0,0,0
3979.0,Co75Cr18Zr7,RMG,Co,Cr,Zr,0,0,0,0,0,3,75,18,7,0,0,0,0,0
3988.0,Co77Cr11.6Zr11.4,RMG,Co,Cr,Zr,0,0,0,0,0,3,77,11.6,11.4,0,0,0,0,0
4008.0,Co7Ni76P17,CRA,Co,Ni,P,0,0,0,0,0,3,7,76,17,0,0,0,0,0
4010.0,Co80Cr10Zr10,RMG,Co,Cr,Zr,0,0,0,0,0,3,80,10,10,0,0,0,0,0
4015.0,Co80Ni10Zr10,RMG,Co,Ni,Zr,0,0,0,0,0,3,80,10,10,0,0,0,0,0
4052.0,Co86.5V6Zr7.5,RMG,Co,V,Zr,0,0,0,0,0,3,86.5,6,7.5,0,0,0,0,0
4072.0,Cr10Fe80Zr10,RMG,Cr,Fe,Zr,0,0,0,0,0,3,10,80,10,0,0,0,0,0
4081.0,Cr15Ni25Zr60,RMG,Cr,Ni,Zr,0,0,0,0,0,3,15,25,60,0,0,0,0,0
4086.0,Cr15Ni66P19,RMG,Cr,Ni,P,0,0,0,0,0,3,15,66,19,0,0,0,0,0
4107.0,Cr33Ni0.15Zr66.85,RMG,Cr,Ni,Zr,0,0,0,0,0,3,33,0.15,66.85,0,0,0,0,0
4119.0,Cr58Ni27P15,RMG,Cr,Ni,P,0,0,0,0,0,3,58,27,15,0,0,0,0,0
4153.0,Cu10Mg65Nd25,CRA,Cu,Mg,Nd,0,0,0,0,0,3,10,65,25,0,0,0,0,0
4161.0,Cu10Mg85Nd5,RMG,Cu,Mg,Nd,0,0,0,0,0,3,10,85,5,0,0,0,0,0
4179.0,Cu10Ni70Ti20,CRA,Cu,Ni,Ti,0,0,0,0,0,3,10,70,20,0,0,0,0,0
4180.0,Cu10Ni72P18,RMG,Cu,Ni,P,0,0,0,0,0,3,10,72,18,0,0,0,0,0
4234.0,Cu20Hf10Ni70,CRA,Cu,Hf,Ni,0,0,0,0,0,3,20,10,70,0,0,0,0,0
4251.0,Cu20Mg40Nd40,CRA,Cu,Mg,Nd,0,0,0,0,0,3,20,40,40,0,0,0,0,0
4262.0,Cu20Mg79Y1,RMG,Cu,Mg,Y,0,0,0,0,0,3,20,79,1,0,0,0,0,0
4271.0,Cu20Ni40Zr40,RMG,Cu,Ni,Zr,0,0,0,0,0,3,20,40,40,0,0,0,0,0
4338.0,Cu30Mg60Nd10,RMG,Cu,Mg,Nd,0,0,0,0,0,3,30,60,10,0,0,0,0,0
4346.0,Cu30Ni20Zr50,RMG,Cu,Ni,Zr,0,0,0,0,0,3,30,20,50,0,0,0,0,0
4366.0,Cu34La50Sr16,RMG,Cu,La,Sr,0,0,0,0,0,3,34,50,16,0,0,0,0,0
4372.0,Cu35Mg30Nd35,RMG,Cu,Mg,Nd,0,0,0,0,0,3,35,30,35,0,0,0,0,0
4431.0,Cu40La5Mg55,RMG,Cu,La,Mg,0,0,0,0,0,3,40,5,55,0,0,0,0,0
4444.0,Cu40Ni15Zr45,RMG,Cu,Ni,Zr,0,0,0,0,0,3,40,15,45,0,0,0,0,0
4496.0,Cu50Hf10Ni40,CRA,Cu,Hf,Ni,0,0,0,0,0,3,50,10,40,0,0,0,0,0
4526.0,Cu52.5Zr42.5Ga5,BMG,Cu,Zr,Ga,0,0,0,0,0,3,52.5,42.5,5,0,0,0,0,0
4530.0,Cu54.1Nb5Ti40.9,RMG,Cu,Nb,Ti,0,0,0,0,0,3,54.1,5,40.9,0,0,0,0,0
4538.0,Cu55Fe5Zr40,RMG,Cu,Fe,Zr,0,0,0,0,0,3,55,5,40,0,0,0,0,0
4560.0,Cu57Nb1Ti42,RMG,Cu,Nb,Ti,0,0,0,0,0,3,57,1,42,0,0,0,0,0
