index,Formula,Phase,Elem1,Elem2,Elem3,Elem4,Elem5,Elem6,Elem7,Elem8,CantElemen,Compo1,Compo2,Compo3,Compo4,Compo5,Compo6,Compo7,Compo8
394.0,Ni18Zr82,RMG,Ni,Zr,0,0,0,0,0,0,2,18,82,0,0,0,0,0,0
439.0,Ni90Ti10,CRA,Ni,Ti,0,0,0,0,0,0,2,90,10,0,0,0,0,0,0
441.0,Ni95Si5,CRA,Ni,Si,0,0,0,0,0,0,2,95,5,0,0,0,0,0,0
442.0,P19Pd81,RMG,P,Pd,0,0,0,0,0,0,2,19,81,0,0,0,0,0,0
519.0,Ag20Ce10Cu70,RMG,Ag,Ce,Cu,0,0,0,0,0,3,20,10,70,0,0,0,0,0
535.0,Ag25Al10Mg65,RMG,Ag,Al,Mg,0,0,0,0,0,3,25,10,65,0,0,0,0,0
539.0,Ag25Mg60Y15,RMG,Ag,Mg,Y,0,0,0,0,0,3,25,60,15,0,0,0,0,0
557.0,Ag30Mg50Y20,RMG,Ag,Mg,Y,0,0,0,0,0,3,30,50,20,0,0,0,0,0
562.0,Ag31Cu55Fe14,CRA,Ag,Cu,Fe,0,0,0,0,0,3,31,55,14,0,0,0,0,0
571.0,Ag36Cu30Fe34,CRA,Ag,Cu,Fe,0,0,0,0,0,3,36,30,34,0,0,0,0,0
575.0,Ag38.4Mg38.4Ca23.2,BMG,Ag,Mg,Ca,0,0,0,0,0,3,38.4,38.4,23.2,0,0,0,0,0
604.0,Ag46.2Mg30.7Ca23.1,BMG,Ag,Mg,Ca,0,0,0,0,0,3,46.2,30.7,23.1,0,0,0,0,0
612.0,Ag50Ce3Cu47,RMG,Ag,Ce,Cu,0,0,0,0,0,3,50,3,47,0,0,0,0,0
618.0,Ag51Cu13Fe36,CRA,Ag,Cu,Fe,0,0,0,0,0,3,51,13,36,0,0,0,0,0
629.0,Ag5Mg85Y10,CRA,Ag,Mg,Y,0,0,0,0,0,3,5,85,10,0,0,0,0,0
638.0,Ag61.5Mg15.4Ca23.1,BMG,Ag,Mg,Ca,0,0,0,0,0,3,61.5,15.4,23.1,0,0,0,0,0
655.0,Ag9Cu84P7,RMG,Ag,Cu,P,0,0,0,0,0,3,9,84,7,0,0,0,0,0
686.0,Al10Cu82Nd8,RMG,Al,Cu,Nd,0,0,0,0,0,3,10,82,8,0,0,0,0,0
711.0,Al10Mg75Zn15,RMG,Al,Mg,Zn,0,0,0,0,0,3,10,75,15,0,0,0,0,0
729.0,Al10Ni5Zr85,CRA,Al,Ni,Zr,0,0,0,0,0,3,10,5,85,0,0,0,0,0
754.0,Al12B38Co50,RMG,Al,B,Co,0,0,0,0,0,3,12,38,50,0,0,0,0,0
756.0,Al12B6Fe82,CRA,Al,B,Fe,0,0,0,0,0,3,12,6,82,0,0,0,0,0
760.0,Al12Cu78Nd10,CRA,Al,Cu,Nd,0,0,0,0,0,3,12,78,10,0,0,0,0,0
780.0,Al15Cu34Ti51,RMG,Al,Cu,Ti,0,0,0,0,0,3,15,34,51,0,0,0,0,0
782.0,Al15Cu35Ti50,RMG,Al,Cu,Ti,0,0,0,0,0,3,15,35,50,0,0,0,0,0
798.0,Al15La80Ni5,RMG,Al,La,Ni,0,0,0,0,0,3,15,80,5,0,0,0,0,0
814.0,Al15Ni5Zr80,RMG,Al,Ni,Zr,0,0,0,0,0,3,15,5,80,0,0,0,0,0
824.0,Al16B22Co62,RMG,Al,B,Co,0,0,0,0,0,3,16,22,62,0,0,0,0,0
835.0,Al16Ni56Zr28,RMG,Al,Ni,Zr,0,0,0,0,0,3,16,56,28,0,0,0,0,0
853.0,Al20B22Ni58,RMG,Al,B,Ni,0,0,0,0,0,3,20,22,58,0,0,0,0,0
889.0,Al20La40Ni40,RMG,Al,La,Ni,0,0,0,0,0,3,20,40,40,0,0,0,0,0
892.0,Al20La55Ni25,RMG,Al,La,Ni,0,0,0,0,0,3,20,55,25,0,0,0,0,0
903.0,Al20Ni20Ti60,RMG,Al,Ni,Ti,0,0,0,0,0,3,20,20,60,0,0,0,0,0
906.0,Al20Ni28.8Zr51.2,RMG,Al,Ni,Zr,0,0,0,0,0,3,20,28.8,51.2,0,0,0,0,0
913.0,Al20Ni40Zr40,RMG,Al,Ni,Zr,0,0,0,0,0,3,20,40,40,0,0,0,0,0
953.0,Al25La30Ni45,RMG,Al,La,Ni,0,0,0,0,0,3,25,30,45,0,0,0,0,0
979.0,Al26Ni46Zr28,RMG,Al,Ni,Zr,0,0,0,0,0,3,26,46,28,0,0,0,0,0
1001.0,Al2Ni14Zr84,RMG,Al,Ni,Zr,0,0,0,0,0,3,2,14,84,0,0,0,0,0
1058.0,Al34Ni36Zr30,RMG,Al,Ni,Zr,0,0,0,0,0,3,34,36,30,0,0,0,0,0
1082.0,Al40Cu30Ti30,CRA,Al,Cu,Ti,0,0,0,0,0,3,40,30,30,0,0,0,0,0
1088.0,Al40La18Ni42,RMG,Al,La,Ni,0,0,0,0,0,3,40,18,42,0,0,0,0,0
1114.0,Al45Cr20Si35,CRA,Al,Cr,Si,0,0,0,0,0,3,45,20,35,0,0,0,0,0
1132.0,Al4B22Fe74,RMG,Al,B,Fe,0,0,0,0,0,3,4,22,74,0,0,0,0,0
1156.0,Al50Cu30La20,CRA,Al,Cu,La,0,0,0,0,0,3,50,30,20,0,0,0,0,0
1158.0,Al50Cu40La10,CRA,Al,Cu,La,0,0,0,0,0,3,50,40,10,0,0,0,0,0
1171.0,Al50La20Ni30,RMG,Al,La,Ni,0,0,0,0,0,3,50,20,30,0,0,0,0,0
1172.0,Al50La25Ni25,RMG,Al,La,Ni,0,0,0,0,0,3,50,25,25,0,0,0,0,0
1182.0,Al52Fe23Ge25,RMG,Al,Fe,Ge,0,0,0,0,0,3,52,23,25,0,0,0,0,0
1200.0,Al55Cr25Si20,CRA,Al,Cr,Si,0,0,0,0,0,3,55,25,20,0,0,0,0,0
1207.0,Al55Ge35V10,RMG,Al,Ge,V,0,0,0,0,0,3,55,35,10,0,0,0,0,0
1259.0,Al5Mg85Zn10,CRA,Al,Mg,Zn,0,0,0,0,0,3,5,85,10,0,0,0,0,0
1270.0,Al5Ni50Ti45,CRA,Al,Ni,Ti,0,0,0,0,0,3,5,50,45,0,0,0,0,0
1294.0,Al60Cu35V5,CRA,Al,Cu,V,0,0,0,0,0,3,60,35,5,0,0,0,0,0
1301.0,Al60Ge30V10,RMG,Al,Ge,V,0,0,0,0,0,3,60,30,10,0,0,0,0,0
1318.0,Al62Ni30Zr8,RMG,Al,Ni,Zr,0,0,0,0,0,3,62,30,8,0,0,0,0,0
1337.0,Al65Cu15V20,CRA,Al,Cu,V,0,0,0,0,0,3,65,15,20,0,0,0,0,0
1372.0,Al67Cu20V13,RMG,Al,Cu,V,0,0,0,0,0,3,67,20,13,0,0,0,0,0
1373.0,Al67La16Ni17,RMG,Al,La,Ni,0,0,0,0,0,3,67,16,17,0,0,0,0,0
1374.0,Al68.6Mn17.4Si14,CRA,Al,Mn,Si,0,0,0,0,0,3,68.6,17.4,14,0,0,0,0,0
1404.0,Al70Ce15Fe15,CRA,Al,Ce,Fe,0,0,0,0,0,3,70,15,15,0,0,0,0,0
1424.0,Al70La25Ni5,CRA,Al,La,Ni,0,0,0,0,0,3,70,25,5,0,0,0,0,0
1488.0,Al75La10Ni15,RMG,Al,La,Ni,0,0,0,0,0,3,75,10,15,0,0,0,0,0
1506.0,Al76.6Mn17.4Si6,CRA,Al,Mn,Si,0,0,0,0,0,3,76.6,17.4,6,0,0,0,0,0
1510.0,Al77Ce10Co13,CRA,Al,Ce,Co,0,0,0,0,0,3,77,10,13,0,0,0,0,0
1521.0,Al78Ni12Zr10,RMG,Al,Ni,Zr,0,0,0,0,0,3,78,12,10,0,0,0,0,0
1531.0,Al80Ce10Fe10,RMG,Al,Ce,Fe,0,0,0,0,0,3,80,10,10,0,0,0,0,0
1539.0,Al80Ce15Fe5,CRA,Al,Ce,Fe,0,0,0,0,0,3,80,15,5,0,0,0,0,0
1540.0,Al80Ce15Nb5,CRA,Al,Ce,Nb,0,0,0,0,0,3,80,15,5,0,0,0,0,0
1560.0,Al80Mn8Ni12,CRA,Al,Mn,Ni,0,0,0,0,0,3,80,8,12,0,0,0,0,0
1565.0,Al80Nd2Ni18,RMG,Al,Nd,Ni,0,0,0,0,0,3,80,2,18,0,0,0,0,0
1569.0,Al80Ni10Sm10,RMG,Al,Ni,Sm,0,0,0,0,0,3,80,10,10,0,0,0,0,0
1588.0,Al82Nd2Ni16,RMG,Al,Nd,Ni,0,0,0,0,0,3,82,2,16,0,0,0,0,0
1601.0,Al83Ce5Co12,RMG,Al,Ce,Co,0,0,0,0,0,3,83,5,12,0,0,0,0,0
1617.0,Al84Co12Fe4,CRA,Al,Co,Fe,0,0,0,0,0,3,84,12,4,0,0,0,0,0
1648.0,Al85Ca10Ni5,RMG,Al,Ca,Ni,0,0,0,0,0,3,85,10,5,0,0,0,0,0
1650.0,Al85Ca5Ni10,CRA,Al,Ca,Ni,0,0,0,0,0,3,85,5,10,0,0,0,0,0
1656.0,Al85Ce10Nb5,RMG,Al,Ce,Nb,0,0,0,0,0,3,85,10,5,0,0,0,0,0
1676.0,Al85Fe8Si7,CRA,Al,Fe,Si,0,0,0,0,0,3,85,8,7,0,0,0,0,0
1742.0,Al86Nd8Ni6,RMG,Al,Nd,Ni,0,0,0,0,0,3,86,8,6,0,0,0,0,0
1774.0,Al87Fe4Ni9,CRA,Al,Fe,Ni,0,0,0,0,0,3,87,4,9,0,0,0,0,0
1781.0,Al87Nd7Ni6,RMG,Al,Nd,Ni,0,0,0,0,0,3,87,7,6,0,0,0,0,0
1782.0,Al87Ni10Y3,RMG,Al,Ni,Y,0,0,0,0,0,3,87,10,3,0,0,0,0,0
1788.0,Al88.5Fe3Ni8.5,RMG,Al,Fe,Ni,0,0,0,0,0,3,88.5,3,8.5,0,0,0,0,0
1792.0,Al88Ce10Fe2,RMG,Al,Ce,Fe,0,0,0,0,0,3,88,10,2,0,0,0,0,0
1813.0,Al88Co5Ni7,RMG,Al,Co,Ni,0,0,0,0,0,3,88,5,7,0,0,0,0,0
1815.0,Al88Co6Mn6,CRA,Al,Co,Mn,0,0,0,0,0,3,88,6,6,0,0,0,0,0
1820.0,Al88Co8Ni4,CRA,Al,Co,Ni,0,0,0,0,0,3,88,8,4,0,0,0,0,0
1852.0,Al89Ce1Fe10,CRA,Al,Ce,Fe,0,0,0,0,0,3,89,1,10,0,0,0,0,0
1854.0,Al89Ce6V5,CRA,Al,Ce,V,0,0,0,0,0,3,89,6,5,0,0,0,0,0
1858.0,Al89Co3Ni8,CRA,Al,Co,Ni,0,0,0,0,0,3,89,3,8,0,0,0,0,0
1860.0,Al89Co5Ni6,CRA,Al,Co,Ni,0,0,0,0,0,3,89,5,6,0,0,0,0,0
1885.0,Al8B26Ni66,RMG,Al,B,Ni,0,0,0,0,0,3,8,26,66,0,0,0,0,0
1904.0,Al8Si7Zr85,RMG,Al,Si,Zr,0,0,0,0,0,3,8,7,85,0,0,0,0,0
1915.0,Al90Ce5Ni5,CRA,Al,Ce,Ni,0,0,0,0,0,3,90,5,5,0,0,0,0,0
1922.0,Al90Co4Ni6,CRA,Al,Co,Ni,0,0,0,0,0,3,90,4,6,0,0,0,0,0
1939.0,Al90Gd5Ni5,RMG,Al,Gd,Ni,0,0,0,0,0,3,90,5,5,0,0,0,0,0
1946.0,Al90Nd1Ni9,CRA,Al,Nd,Ni,0,0,0,0,0,3,90,1,9,0,0,0,0,0
1971.0,Al92Co4Fe4,CRA,Al,Co,Fe,0,0,0,0,0,3,92,4,4,0,0,0,0,0
1981.0,Al92Mn2Ni6,CRA,Al,Mn,Ni,0,0,0,0,0,3,92,2,6,0,0,0,0,0
2015.0,Al9Ga2Mg89,CRA,Al,Ga,Mg,0,0,0,0,0,3,9,2,89,0,0,0,0,0
2028.0,Au20.9Pd62.6Si16.5,CRA,Au,Pd,Si,0,0,0,0,0,3,20.9,62.6,16.5,0,0,0,0,0
2063.0,Au77Ge14Si9,RMG,Au,Ge,Si,0,0,0,0,0,3,77,14,9,0,0,0,0,0
2064.0,Au7Pd73Si20,RMG,Au,Pd,Si,0,0,0,0,0,3,7,73,20,0,0,0,0,0
2086.0,B10Co77.5Si12.5,RMG,B,Co,Si,0,0,0,0,0,3,10,77.5,12.5,0,0,0,0,0
2092.0,B10Cr10Fe80,CRA,B,Cr,Fe,0,0,0,0,0,3,10,10,80,0,0,0,0,0
2120.0,B10Fe75Mo15,RMG,B,Fe,Mo,0,0,0,0,0,3,10,75,15,0,0,0,0,0
2133.0,B10Fe80Mo10,RMG,B,Fe,Mo,0,0,0,0,0,3,10,80,10,0,0,0,0,0
2135.0,B10Fe80P10,RMG,B,Fe,P,0,0,0,0,0,3,10,80,10,0,0,0,0,0
2136.0,B10Fe80Si10,RMG,B,Fe,Si,0,0,0,0,0,3,10,80,10,0,0,0,0,0
2160.0,B10Mo70Si20,RMG,B,Mo,Si,0,0,0,0,0,3,10,70,20,0,0,0,0,0
2167.0,B10Ni72Si18,CRA,B,Ni,Si,0,0,0,0,0,3,10,72,18,0,0,0,0,0
2192.0,B12.5Co75Si12.5,RMG,B,Co,Si,0,0,0,0,0,3,12.5,75,12.5,0,0,0,0,0
2217.0,B12Co34Mn54,RMG,B,Co,Mn,0,0,0,0,0,3,12,34,54,0,0,0,0,0
2218.0,B12Co39Mn49,RMG,B,Co,Mn,0,0,0,0,0,3,12,39,49,0,0,0,0,0
2225.0,B12Co57Mn31,RMG,B,Co,Mn,0,0,0,0,0,3,12,57,31,0,0,0,0,0
2236.0,B12Co79Mn9,RMG,B,Co,Mn,0,0,0,0,0,3,12,79,9,0,0,0,0,0
2239.0,B12Cr14Fe74,RMG,B,Cr,Fe,0,0,0,0,0,3,12,14,74,0,0,0,0,0
2278.0,B12Fe80Si8,RMG,B,Fe,Si,0,0,0,0,0,3,12,80,8,0,0,0,0,0
2284.0,B12Fe81W7,RMG,B,Fe,W,0,0,0,0,0,3,12,81,7,0,0,0,0,0
2296.0,B12Fe84Si4,RMG,B,Fe,Si,0,0,0,0,0,3,12,84,4,0,0,0,0,0
2318.0,B13Fe72Zr15,RMG,B,Fe,Zr,0,0,0,0,0,3,13,72,15,0,0,0,0,0
2330.0,B13Ni72Si15,RMG,B,Ni,Si,0,0,0,0,0,3,13,72,15,0,0,0,0,0
2331.0,B14.25Co80.75V5,RMG,B,Co,V,0,0,0,0,0,3,14.25,80.75,5,0,0,0,0,0
2340.0,B14C3Fe83,RMG,B,C,Fe,0,0,0,0,0,3,14,3,83,0,0,0,0,0
2369.0,B14Fe71V15,RMG,B,Fe,V,0,0,0,0,0,3,14,71,15,0,0,0,0,0
2379.0,B14Fe79Si7,RMG,B,Fe,Si,0,0,0,0,0,3,14,79,7,0,0,0,0,0
2407.0,B15Co75Si10,RMG,B,Co,Si,0,0,0,0,0,3,15,75,10,0,0,0,0,0
2416.0,B15Cr25Fe60,RMG,B,Cr,Fe,0,0,0,0,0,3,15,25,60,0,0,0,0,0
2439.0,B15Fe80Zr5,RMG,B,Fe,Zr,0,0,0,0,0,3,15,80,5,0,0,0,0,0
2475.0,B16Co42Mn42,RMG,B,Co,Mn,0,0,0,0,0,3,16,42,42,0,0,0,0,0
2521.0,B16Fe74Mn10,RMG,B,Fe,Mn,0,0,0,0,0,3,16,74,10,0,0,0,0,0
2536.0,B16Fe80Ho4,RMG,B,Fe,Ho,0,0,0,0,0,3,16,80,4,0,0,0,0,0
2539.0,B16Fe81La3,RMG,B,Fe,La,0,0,0,0,0,3,16,81,3,0,0,0,0,0
2541.0,B16Fe81Ni3,RMG,B,Fe,Ni,0,0,0,0,0,3,16,81,3,0,0,0,0,0
2548.0,B16Fe83Si1,RMG,B,Fe,Si,0,0,0,0,0,3,16,83,1,0,0,0,0,0
2571.0,B17.5Ni75Si7.5,RMG,B,Ni,Si,0,0,0,0,0,3,17.5,75,7.5,0,0,0,0,0
2590.0,B17Co62Fe21,RMG,B,Co,Fe,0,0,0,0,0,3,17,62,21,0,0,0,0,0
2593.0,B17Co7.5Fe75.5,RMG,B,Co,Fe,0,0,0,0,0,3,17,7.5,75.5,0,0,0,0,0
2597.0,B17Cu1.5Fe81.5,RMG,B,Cu,Fe,0,0,0,0,0,3,17,1.5,81.5,0,0,0,0,0
2608.0,B17Fe50Ni33,RMG,B,Fe,Ni,0,0,0,0,0,3,17,50,33,0,0,0,0,0
2613.0,B17Fe70Si13,RMG,B,Fe,Si,0,0,0,0,0,3,17,70,13,0,0,0,0,0
2692.0,B18Fe41Ni41,RMG,B,Fe,Ni,0,0,0,0,0,3,18,41,41,0,0,0,0,0
2717.0,B19Fe76Ni5,RMG,B,Fe,Ni,0,0,0,0,0,3,19,76,5,0,0,0,0,0
2739.0,B2.5Cu50Zr47.5,RMG,B,Cu,Zr,0,0,0,0,0,3,2.5,50,47.5,0,0,0,0,0
2763.0,B20Co30Fe50,RMG,B,Co,Fe,0,0,0,0,0,3,20,30,50,0,0,0,0,0
2772.0,B20Co44Mn36,RMG,B,Co,Mn,0,0,0,0,0,3,20,44,36,0,0,0,0,0
2841.0,B20Fe65Si15,RMG,B,Fe,Si,0,0,0,0,0,3,20,65,15,0,0,0,0,0
2845.0,B20Fe70Mn10,RMG,B,Fe,Mn,0,0,0,0,0,3,20,70,10,0,0,0,0,0
2866.0,B20Fe76Mn4,RMG,B,Fe,Mn,0,0,0,0,0,3,20,76,4,0,0,0,0,0
2874.0,B20Fe78Mn2,RMG,B,Fe,Mn,0,0,0,0,0,3,20,78,2,0,0,0,0,0
2881.0,B20Mo60Si20,CRA,B,Mo,Si,0,0,0,0,0,3,20,60,20,0,0,0,0,0
2885.0,B20Mo72.5Si7.5,RMG,B,Mo,Si,0,0,0,0,0,3,20,72.5,7.5,0,0,0,0,0
2887.0,B20Mo77.5Si2.5,CRA,B,Mo,Si,0,0,0,0,0,3,20,77.5,2.5,0,0,0,0,0
2911.0,B22C18Ni60,RMG,B,C,Ni,0,0,0,0,0,3,22,18,60,0,0,0,0,0
2912.0,B22C2Ni76,CRA,B,C,Ni,0,0,0,0,0,3,22,2,76,0,0,0,0,0
2944.0,B24Co27Mn49,RMG,B,Co,Mn,0,0,0,0,0,3,24,27,49,0,0,0,0,0
3051.0,B2Co84Nb14,RMG,B,Co,Nb,0,0,0,0,0,3,2,84,14,0,0,0,0,0
3090.0,B32C4Co64,RMG,B,C,Co,0,0,0,0,0,3,32,4,64,0,0,0,0,0
3154.0,B4Cu10Fe86,CRA,B,Cu,Fe,0,0,0,0,0,3,4,10,86,0,0,0,0,0
3161.0,B4Fe78Mo18,CRA,B,Fe,Mo,0,0,0,0,0,3,4,78,18,0,0,0,0,0
3182.0,B4Fe95Mn1,CRA,B,Fe,Mn,0,0,0,0,0,3,4,95,1,0,0,0,0,0
3192.0,B55C8Ni37,RMG,B,C,Ni,0,0,0,0,0,3,55,8,37,0,0,0,0,0
3224.0,B5Mo75Si20,CRA,B,Mo,Si,0,0,0,0,0,3,5,75,20,0,0,0,0,0
3233.0,B6Cr12Fe82,CRA,B,Cr,Fe,0,0,0,0,0,3,6,12,82,0,0,0,0,0
3257.0,B6Fe79Nb15,CRA,B,Fe,Nb,0,0,0,0,0,3,6,79,15,0,0,0,0,0
3262.0,B6Fe81P13,RMG,B,Fe,P,0,0,0,0,0,3,6,81,13,0,0,0,0,0
3278.0,B6Fe89Mn5,CRA,B,Fe,Mn,0,0,0,0,0,3,6,89,5,0,0,0,0,0
3297.0,B7.5Fe75Si17.5,RMG,B,Fe,Si,0,0,0,0,0,3,7.5,75,17.5,0,0,0,0,0
3333.0,B8Cr26Fe66,CRA,B,Cr,Fe,0,0,0,0,0,3,8,26,66,0,0,0,0,0
3342.0,B8Fe22Zr70,RMG,B,Fe,Zr,0,0,0,0,0,3,8,22,70,0,0,0,0,0
3387.0,B9Fe6Mn85,RMG,B,Fe,Mn,0,0,0,0,0,3,9,6,85,0,0,0,0,0
3392.0,B9Fe78P13,RMG,B,Fe,P,0,0,0,0,0,3,9,78,13,0,0,0,0,0
3412.0,Ba4.5Cu27.5La68,RMG,Ba,Cu,La,0,0,0,0,0,3,4.5,27.5,68,0,0,0,0,0
3475.0,C10Fe78W12,CRA,C,Fe,W,0,0,0,0,0,3,10,78,12,0,0,0,0,0
3489.0,C12.5Co65Si22.5,RMG,C,Co,Si,0,0,0,0,0,3,12.5,65,22.5,0,0,0,0,0
3497.0,C12.5Co85W2.5,CRA,C,Co,W,0,0,0,0,0,3,12.5,85,2.5,0,0,0,0,0
3546.0,C15Fe65Si20,RMG,C,Fe,Si,0,0,0,0,0,3,15,65,20,0,0,0,0,0
3550.0,C15Fe77.5P7.5,RMG,C,Fe,P,0,0,0,0,0,3,15,77.5,7.5,0,0,0,0,0
3552.0,C15Ni67.5Si17.5,RMG,C,Ni,Si,0,0,0,0,0,3,15,67.5,17.5,0,0,0,0,0
3580.0,C17.5Co67.5Si15,RMG,C,Co,Si,0,0,0,0,0,3,17.5,67.5,15,0,0,0,0,0
3602.0,C18Co62Mo20,RMG,C,Co,Mo,0,0,0,0,0,3,18,62,20,0,0,0,0,0
3611.0,C18Co74.5W7.5,CRA,C,Co,W,0,0,0,0,0,3,18,74.5,7.5,0,0,0,0,0
3625.0,C18Fe70Mo12,RMG,C,Fe,Mo,0,0,0,0,0,3,18,70,12,0,0,0,0,0
3670.0,C20Fe76W4,CRA,C,Fe,W,0,0,0,0,0,3,20,76,4,0,0,0,0,0
3674.0,C22Co36Cr42,RMG,C,Co,Cr,0,0,0,0,0,3,22,36,42,0,0,0,0,0
3697.0,C4Nb80Si16,RMG,C,Nb,Si,0,0,0,0,0,3,4,80,16,0,0,0,0,0
3727.0,C7.5Co85W7.5,CRA,C,Co,W,0,0,0,0,0,3,7.5,85,7.5,0,0,0,0,0
3782.0,Ca5Cu37.5La57.5,RMG,Ca,Cu,La,0,0,0,0,0,3,5,37.5,57.5,0,0,0,0,0
3789.0,Ca60Ga30Mg10,RMG,Ca,Ga,Mg,0,0,0,0,0,3,60,30,10,0,0,0,0,0
3803.0,Ca65Mg10Zn25,BMG,Ca,Mg,Zn,0,0,0,0,0,3,65,10,25,0,0,0,0,0
3849.0,Ce20Mg40Ni40,CRA,Ce,Mg,Ni,0,0,0,0,0,3,20,40,40,0,0,0,0,0
3857.0,Ce5Cu10Mg85,RMG,Ce,Cu,Mg,0,0,0,0,0,3,5,10,85,0,0,0,0,0
3882.0,Co12.5Pd71Si16.5,RMG,Co,Pd,Si,0,0,0,0,0,3,12.5,71,16.5,0,0,0,0,0
3932.0,Co5Ni74P21,RMG,Co,Ni,P,0,0,0,0,0,3,5,74,21,0,0,0,0,0
3937.0,Co60Cr30Zr10,RMG,Co,Cr,Zr,0,0,0,0,0,3,60,30,10,0,0,0,0,0
3938.0,Co60Fe30Zr10,RMG,Co,Fe,Zr,0,0,0,0,0,3,60,30,10,0,0,0,0,0
3971.0,Co74Mo10Zr16,RMG,Co,Mo,Zr,0,0,0,0,0,3,74,10,16,0,0,0,0,0
3985.0,Co77.2V16Zr6.8,RMG,Co,V,Zr,0,0,0,0,0,3,77.2,16,6.8,0,0,0,0,0
3986.0,Co77.5Cr16Zr6.5,RMG,Co,Cr,Zr,0,0,0,0,0,3,77.5,16,6.5,0,0,0,0,0
4105.0,Cr30Ni51P19,RMG,Cr,Ni,P,0,0,0,0,0,3,30,51,19,0,0,0,0,0
4113.0,Cr43.5Ni40.5P16,RMG,Cr,Ni,P,0,0,0,0,0,3,43.5,40.5,16,0,0,0,0,0
4174.0,Cu10Ni50Zr40,RMG,Cu,Ni,Zr,0,0,0,0,0,3,10,50,40,0,0,0,0,0
4207.0,Cu15Mg60Nd25,CRA,Cu,Mg,Nd,0,0,0,0,0,3,15,60,25,0,0,0,0,0
4213.0,Cu15Mg80Nd5,RMG,Cu,Mg,Nd,0,0,0,0,0,3,15,80,5,0,0,0,0,0
4220.0,Cu15Ni35Ti50,CRA,Cu,Ni,Ti,0,0,0,0,0,3,15,35,50,0,0,0,0,0
4238.0,Cu20Hf50Ni30,RMG,Cu,Hf,Ni,0,0,0,0,0,3,20,50,30,0,0,0,0,0
4286.0,Cu25Mg50Nd25,RMG,Cu,Mg,Nd,0,0,0,0,0,3,25,50,25,0,0,0,0,0
4293.0,Cu25Ni20Zr55,RMG,Cu,Ni,Zr,0,0,0,0,0,3,25,20,55,0,0,0,0,0
4295.0,Cu25Ni25Zr50,RMG,Cu,Ni,Zr,0,0,0,0,0,3,25,25,50,0,0,0,0,0
4356.0,Cu31Ti41Zr28,CRA,Cu,Ti,Zr,0,0,0,0,0,3,31,41,28,0,0,0,0,0
4370.0,Cu35Hf50Ni15,RMG,Cu,Hf,Ni,0,0,0,0,0,3,35,50,15,0,0,0,0,0
4384.0,Cu37La48Sr15,RMG,Cu,La,Sr,0,0,0,0,0,3,37,48,15,0,0,0,0,0
4438.0,Cu40Mg50Nd10,RMG,Cu,Mg,Nd,0,0,0,0,0,3,40,50,10,0,0,0,0,0
4458.0,Cu44Zr44Ag12,BMG,Cu,Zr,Ag,0,0,0,0,0,3,44,44,12,0,0,0,0,0
4476.0,Cu47Ti35Zr18,RMG,Cu,Ti,Zr,0,0,0,0,0,3,47,35,18,0,0,0,0,0
4480.0,Cu48.4Nb15Ti36.6,RMG,Cu,Nb,Ti,0,0,0,0,0,3,48.4,15,36.6,0,0,0,0,0
